,FinalElecCode2012,Demand_Name2025,Elevation,HouseHolds,LCOE_SHS2025,LCOE_MG_Hybrid_LowLands2025,LCOE_MG_Hybrid_HighLands2025,LCOE_Grid2025,MinimumOverall2025,MinimumOverallLCOE2025,NewConnections2025,PVcapacity2025,GenSetcapacity2025,Batterycapacity2025,NewCapacity2025,NPC2025,InvestmentCapita2025,InvestmentCost2025,MinGridDist2025,X_deg,Y_deg
315,Non,SHS,3403,18.343654928423657,0.35,99.0,99.0,99.0,SHS2025,0.35,62.718680000000006,7.3374619999999995,0.0,20.17802,27.515482000000002,29184.756,378.17035,23718.346,0.0,-65.792564,-18.34595
316,SA_PV2012,SHS,2865,36.10918456837828,0.35,99.0,99.0,99.0,SHS2025,0.35,123.4607,14.443674,0.0,39.720104,54.163776,57449.71,378.17035,46689.176,0.0,-65.83154,-20.721807000000002
320,Non,SHS,3037,1.2229103285615772,0.35,99.0,99.0,99.0,SHS2025,0.35,4.1812453000000005,0.48916414,0.0,1.3452013999999999,1.8343654999999999,1945.6504,378.17035,1581.223,0.0,-65.558136,-19.165202999999998
322,Non,SHS,3282,4.891641314831258,0.35,99.0,99.0,99.0,SHS2025,0.35,16.724981,1.9566566000000003,0.0,5.3808055,7.3374619999999995,7782.6016,378.17035,6324.892,0.0,-65.61265,-18.669075
325,SA_PV2012,SHS,3676,10.217496744934383,0.35,99.0,99.0,99.0,SHS2025,0.35,34.93458,4.0869985,0.0,11.239246000000001,15.326245000000002,16256.037,378.17035,13211.223999999998,0.0,-68.413795,-19.549767000000003
326,SA_PV2012,SHS,3996,29.760825676976967,0.35,99.0,99.0,99.0,SHS2025,0.35,101.755066,11.90433,0.0,32.736908,44.64124,47349.473,378.17035,38480.746,0.0,-65.98791999999999,-18.96535
334,Non,SHS,3822,8.56037229876114,0.35,99.0,99.0,99.0,SHS2025,0.35,29.268719,3.424149,0.0,9.4164095,12.840558,13619.553,378.17035,11068.562,0.0,-66.14594,-18.474394
335,Non,SHS,3075,23.23529624325491,0.35,99.0,99.0,99.0,SHS2025,0.35,79.443665,9.294119,0.0,25.558826,34.852942999999996,36967.355,378.17035,30043.237999999998,0.0,-65.74735,-20.597048
336,SA_Diesel2012,SHS,248,38.536709927806314,0.35,99.0,99.0,99.0,SHS2025,0.35,131.76064,15.414684,0.0,42.39038,57.805065,61311.905999999995,378.17035,49827.965,0.0,-62.743538,-16.95138
337,SA_PV2012,SHS,4071,5.098146616512031,0.35,99.0,99.0,99.0,SHS2025,0.35,17.431044,2.0392587,0.0,5.607961,7.64722,8111.1514,378.17035,6591.904,0.0,-66.68746999999999,-19.567564
343,Non,SHS,310,13.452013613592394,0.35,99.0,99.0,99.0,SHS2025,0.35,45.993702,5.3808055,0.0,14.797214499999999,20.17802,21402.154,378.17035,17393.453,0.0,-62.042675,-18.332684
345,SA_PV2012,SHS,946,2.4629585464785184,0.35,99.0,99.0,99.0,SHS2025,0.35,8.421087,0.9851834,0.0,2.7092544999999997,3.6944377,3918.5671,378.17035,3184.6055,0.0,-63.508255000000005,-19.617603
348,SA_PV2012,SHS,550,0.20650530255819846,0.35,99.0,99.0,99.0,SHS2025,0.35,0.70606107,0.08260212,0.0,0.22715583,0.30975795,328.54992999999996,378.17035,267.01135,0.0,-62.422290000000004,-16.21642
349,SA_Diesel2012,SHS,553,0.4130106051163969,0.35,99.0,99.0,99.0,SHS2025,0.35,1.4121221000000002,0.16520424,0.0,0.45431167,0.6195159,657.09985,378.17035,534.0227,0.0,-62.291603,-16.261024
351,MG_Diesel2012,SHS,589,1.4294156311197752,0.35,99.0,99.0,99.0,SHS2025,0.35,4.8873067,0.57176626,0.0,1.5723572000000001,2.1441236,2274.2002,378.17035,1848.2344,0.0,-62.380917000000004,-16.243412
352,SA_PV2012,SHS,522,0.20650530255819846,0.35,99.0,99.0,99.0,SHS2025,0.35,0.70606107,0.08260212,0.0,0.22715583,0.30975795,328.54992999999996,378.17035,267.01135,0.0,-62.41189,-16.194193
353,SA_Diesel2012,SHS,399,0.20650530255819846,0.35,99.0,99.0,99.0,SHS2025,0.35,0.70606107,0.08260212,0.0,0.22715583,0.30975795,328.54992999999996,378.17035,267.01135,0.0,-61.71589300000001,-16.969772
354,SA_PV2012,SHS,994,0.20650530255819846,0.35,99.0,99.0,99.0,SHS2025,0.35,0.70606107,0.08260212,0.0,0.22715583,0.30975795,328.54992999999996,378.17035,267.01135,0.0,-63.434498,-19.594282
355,SA_PV2012,SHS,239,0.20650530255819846,0.35,99.0,99.0,99.0,SHS2025,0.35,0.70606107,0.08260212,0.0,0.22715583,0.30975795,328.54992999999996,378.17035,267.01135,0.0,-63.138656999999995,-16.847618
356,SA_Diesel2012,SHS,238,10.629490945143226,0.35,99.0,99.0,99.0,SHS2025,0.35,36.34323,4.2517962,0.0,11.69244,15.944237,16911.52,378.17035,13743.931999999999,0.0,-62.880077,-16.585964
357,SA_PV2012,SHS,271,3.480379977681922,0.35,99.0,99.0,99.0,SHS2025,0.35,11.899747,1.392152,0.0,3.828418,5.2205699999999995,5537.2847,378.17035,4500.1313,0.0,-61.701252000000004,-17.611925
358,SA_PV2012,SHS,1993,2.653342365466329,0.35,99.0,99.0,99.0,SHS2025,0.35,9.072027,1.061337,0.0,2.9186766,3.9800136,4221.468,378.17035,3430.7717,0.0,-64.28211999999999,-18.436770000000003
360,MG_Diesel2012,SHS,486,0.4130106051163969,0.35,99.0,99.0,99.0,SHS2025,0.35,1.4121221000000002,0.16520424,0.0,0.45431167,0.6195159,657.09985,378.17035,534.0227,0.0,-62.329926,-16.269745
362,SA_PV2012,SHS,324,3.480379977681922,0.35,99.0,99.0,99.0,SHS2025,0.35,11.899747,1.392152,0.0,3.828418,5.2205699999999995,5537.2847,378.17035,4500.1313,0.0,-63.436436,-17.45213
363,SA_Diesel2012,SHS,290,6.130673129595497,0.35,99.0,99.0,99.0,SHS2025,0.35,20.961348,2.4522692999999998,0.0,6.743740600000001,9.196010000000001,9753.901,378.17035,7926.9604,0.0,-58.224228000000004,-18.25913
364,MG_Diesel2012,SHS,1611,2.8588312628245007,0.35,99.0,99.0,99.0,SHS2025,0.35,9.774613,1.1435325,0.0,3.1447144000000002,4.288247,4548.4004,378.17035,3696.4688,0.0,-64.31308,-17.931486
365,SA_Diesel2012,SHS,233,34.532667576616355,0.35,99.0,99.0,99.0,SHS2025,0.35,118.07043999999999,13.813067000000002,0.0,37.985935,51.799,54941.473,378.17035,44650.74,0.0,-64.26436600000001,-17.101851999999997
366,SA_PV2012,SHS,479,1.6520424216354879,0.35,99.0,99.0,99.0,SHS2025,0.35,5.6484885,0.66081697,0.0,1.8172467,2.4780636,2628.3994,378.17035,2136.0908,0.0,-62.413887,-16.183413
368,SA_Diesel2012,SHS,429,2.8588312628245007,0.35,99.0,99.0,99.0,SHS2025,0.35,9.774613,1.1435325,0.0,3.1447144000000002,4.288247,4548.4004,378.17035,3696.4688,0.0,-60.791054,-17.910929
370,Non,SHS,542,6.114551642807884,0.35,99.0,99.0,99.0,SHS2025,0.35,20.906226999999998,2.4458206000000002,0.0,6.726007000000001,9.171827,9728.252,378.17035,7906.115,0.0,-64.28336999999999,-22.460623000000002
371,SA_PV2012,SHS,2543,2.653342365466329,0.35,99.0,99.0,99.0,SHS2025,0.35,9.072027,1.061337,0.0,2.9186766,3.9800136,4221.468,378.17035,3430.7717,0.0,-65.156425,-21.145567
373,SA_PV2012,SHS,3092,0.4130106051163969,0.35,99.0,99.0,99.0,SHS2025,0.35,1.4121221000000002,0.16520424,0.0,0.45431167,0.6195159,657.09985,378.17035,534.0227,0.0,-65.12026999999999,-21.044153
374,Non,SHS,2731,1.2229103285615772,0.35,99.0,99.0,99.0,SHS2025,0.35,4.1812453000000005,0.48916414,0.0,1.3452013999999999,1.8343654999999999,1945.6504,378.17035,1581.223,0.0,-65.10944,-18.53053
378,Non,SHS,3707,8.56037229876114,0.35,99.0,99.0,99.0,SHS2025,0.35,29.268719,3.424149,0.0,9.4164095,12.840558,13619.553,378.17035,11068.562,0.0,-67.1487,-19.122747
383,Non,SHS,2981,14.674923941569025,0.35,99.0,99.0,99.0,SHS2025,0.35,50.174946000000006,5.8699694000000004,0.0,16.142416,22.012386,23347.805,378.17035,18974.676,0.0,-66.192024,-17.694902
384,SA_Diesel2012,SHS,2718,18.750567104972173,0.35,99.0,99.0,99.0,SHS2025,0.35,64.109955,7.500227000000001,0.0,20.625624,28.12585,29832.152000000002,378.17035,24244.482000000004,0.0,-66.186714,-17.594986
385,Non,SHS,3101,33.01857887876693,0.35,99.0,99.0,99.0,SHS2025,0.35,112.89363,13.207432,0.0,36.320440000000005,49.52787,52532.56,378.17035,42693.023,0.0,-66.426865,-17.585728
387,Non,SHS,4868,11.006192957639144,0.35,99.0,99.0,99.0,SHS2025,0.35,37.631209999999996,4.4024773,0.0,12.1068125,16.509289000000003,17510.854,378.17035,14231.008,0.0,-66.35847,-18.978342
388,SA_PV2012,SHS,3713,1.6349045287704231,0.35,99.0,99.0,99.0,SHS2025,0.35,5.589892400000001,0.65396184,0.0,1.798395,2.4523568,2601.133,378.17035,2113.9316,0.0,-67.187775,-19.18589
391,MG_Diesel2012,SHS,138,21.473477444758988,0.35,99.0,99.0,99.0,SHS2025,0.35,73.41984000000001,8.589391,0.0,23.620825,32.210217,34164.3,378.17035,27765.207000000002,0.0,-64.41095,-12.930178999999999
392,SA_PV2012,SHS,157,2.684568932964106,0.35,99.0,99.0,99.0,SHS2025,0.35,9.178794,1.0738276000000002,0.0,2.9530258,4.0268536,4271.1494,378.17035,3471.1477,0.0,-65.07770500000001,-15.349553
393,Non,SHS,136,1.2229103285615772,0.35,99.0,99.0,99.0,SHS2025,0.35,4.1812453000000005,0.48916414,0.0,1.3452013999999999,1.8343654999999999,1945.6504,378.17035,1581.223,0.0,-64.214294,-13.221838
395,MG_Diesel2012,SHS,176,47.34294533559137,0.35,99.0,99.0,99.0,SHS2025,0.35,161.86998,18.937178,0.0,52.07724,71.01442,75322.625,378.17035,61214.43,0.0,-65.789986,-11.0010605
396,SA_Diesel2012,SHS,186,41.07417748872175,0.35,99.0,99.0,99.0,SHS2025,0.35,140.43648000000002,16.42967,0.0,45.181595,61.611267000000005,65349.015999999996,378.17035,53108.91,0.0,-67.35381,-14.289847
397,SA_Diesel2012,SHS,207,42.201516296123145,0.35,99.0,99.0,99.0,SHS2025,0.35,144.29095,16.880606,0.0,46.42167,63.302273,67142.61,378.17035,54566.562000000005,0.0,-63.460280000000004,-15.810212
398,SA_Diesel2012,SHS,163,1.6349045287704231,0.35,99.0,99.0,99.0,SHS2025,0.35,5.589892400000001,0.65396184,0.0,1.798395,2.4523568,2601.133,378.17035,2113.9316,0.0,-66.84792,-13.627907999999998
399,SA_Diesel2012,SHS,162,1.8424262353587468,0.35,99.0,99.0,99.0,SHS2025,0.35,6.2994285,0.7369705,0.0,2.0266688000000004,2.7636395,2931.3,378.17035,2382.257,0.0,-66.83851999999999,-13.635549
401,SA_Diesel2012,SHS,177,19.44066740737599,0.35,99.0,99.0,99.0,SHS2025,0.35,66.46947,7.776267,0.0,21.384732999999997,29.161001000000002,30930.102000000003,378.17035,25136.783,0.0,-65.59228,-15.536313
402,SA_Diesel2012,SHS,148,12.638048269347115,0.35,99.0,99.0,99.0,SHS2025,0.35,43.210674,5.055219,0.0,13.901854,18.957073,20107.135,378.17035,16340.996000000001,0.0,-64.86966,-14.266544
403,SA_PV2012,SHS,188,41.18612767531979,0.35,99.0,99.0,99.0,SHS2025,0.35,140.81923999999998,16.474451000000002,0.0,45.30474,61.77919,65527.13,378.17035,53253.664000000004,0.0,-66.53495,-14.968708
404,Non,SHS,155,1.2229103285615772,0.35,99.0,99.0,99.0,SHS2025,0.35,4.1812453000000005,0.48916414,0.0,1.3452013999999999,1.8343654999999999,1945.6504,378.17035,1581.223,0.0,-64.08431,-12.899801
413,SA_PV2012,SHS,3575,1.0325265113286155,0.35,99.0,99.0,99.0,SHS2025,0.35,3.5303053999999996,0.41301059999999995,0.0,1.1357791000000002,1.5487897,1642.7496,378.17035,1335.0568,0.0,-66.61748,-17.458921
414,SA_PV2012,SHS,2755,27.329093697118807,0.35,99.0,99.0,99.0,SHS2025,0.35,93.44074,10.931638000000001,0.0,30.062002000000003,40.99364,43480.59,378.17035,35336.52,0.0,-66.41575999999999,-17.831198
417,SA_PV2012,SHS,2080,19.770021345990678,0.35,99.0,99.0,99.0,SHS2025,0.35,67.595566,7.9080086,0.0,21.747023000000002,29.655031,31454.104,378.17035,25562.637000000002,0.0,-64.24464,-18.985846
418,SA_PV2012,SHS,1213,23.441801545228163,0.35,99.0,99.0,99.0,SHS2025,0.35,80.14973,9.376719999999999,0.0,25.785982,35.1627,37295.906,378.17035,30310.25,0.0,-64.13293,-20.331802
419,SA_PV2012,SHS,1655,9.588833192214404,0.35,99.0,99.0,99.0,SHS2025,0.35,32.785121999999994,3.8355334,0.0,10.547716000000001,14.38325,15255.833999999999,378.17035,12398.361,0.0,-65.15592,-18.738047
423,Non,SHS,323,19.56656525640028,0.35,99.0,99.0,99.0,SHS2025,0.35,66.899925,7.826626299999999,0.0,21.523222,29.349847999999998,31130.406000000003,378.17035,25299.568,0.0,-68.2623,-13.77372
428,Non,SHS,3747,12.229103285615768,0.35,99.0,99.0,99.0,SHS2025,0.35,41.812453999999995,4.891641,0.0,13.452014000000002,18.343655,19456.504,378.17035,15812.23,0.0,-67.73846999999999,-17.485119
430,SA_Diesel2012,SHS,164,3.8893249637530647,0.35,99.0,99.0,99.0,SHS2025,0.35,13.297968,1.5557299999999998,0.0,4.2782574,5.8339870000000005,6187.916,378.17035,5028.897,0.0,-68.24637,-12.221233
440,SA_PV2012,SHS,4039,39.849375332134116,0.35,99.0,99.0,99.0,SHS2025,0.35,136.24876,15.93975,0.0,43.834312,59.774063,63400.355,378.17035,51525.242,0.0,-68.1813,-18.090263
442,SA_PV2012,SHS,3721,1.8424262353587468,0.35,99.0,99.0,99.0,SHS2025,0.35,6.2994285,0.7369705,0.0,2.0266688000000004,2.7636395,2931.3,378.17035,2382.257,0.0,-67.19809000000001,-19.12357
449,SA_PV2012,SHS,4151,34.887149638952245,0.35,99.0,99.0,99.0,SHS2025,0.35,119.28245,13.95486,0.0,38.375865999999995,52.330723,55505.453,378.17035,45109.085999999996,0.0,-68.37869,-18.215048
450,Non,SHS,3726,7.337461970784513,0.35,99.0,99.0,99.0,SHS2025,0.35,25.087473000000003,2.9349847000000002,0.0,8.071208,11.006193,11673.902,378.17035,9487.338,0.0,-67.65023000000001,-17.957404999999998
451,SA_PV2012,SHS,3963,2.653342365466329,0.35,99.0,99.0,99.0,SHS2025,0.35,9.072027,1.061337,0.0,2.9186766,3.9800136,4221.468,378.17035,3430.7717,0.0,-66.90918,-18.420263000000002
452,SA_PV2012,SHS,4552,2.0489315387943705,0.35,99.0,99.0,99.0,SHS2025,0.35,7.005489999999999,0.8195726000000001,0.0,2.2538247000000005,3.0733973999999997,3259.85,378.17035,2649.2686,0.0,-66.834114,-18.097195000000003
456,SA_PV2012,SHS,4139,8.766877603659138,0.35,99.0,99.0,99.0,SHS2025,0.35,29.97478,3.5067510000000004,0.0,9.643564999999999,13.150316,13948.103000000001,378.17035,11335.572,0.0,-66.71075,-17.876907
457,Non,SHS,4359,13.452013613592394,0.35,99.0,99.0,99.0,SHS2025,0.35,45.993702,5.3808055,0.0,14.797214499999999,20.17802,21402.154,378.17035,17393.453,0.0,-68.58333,-18.901217000000003
460,Non,SHS,3709,9.783282629662516,0.35,99.0,99.0,99.0,SHS2025,0.35,33.449963000000004,3.9133132000000006,0.0,10.761611,14.674923999999999,15565.203000000001,378.17035,12649.784,0.0,-67.15722,-19.101114000000003
461,Non,SHS,3898,6.114551642807884,0.35,99.0,99.0,99.0,SHS2025,0.35,20.906226999999998,2.4458206000000002,0.0,6.726007000000001,9.171827,9728.252,378.17035,7906.115,0.0,-68.02387,-17.769827
463,SA_PV2012,SHS,233,4.514939302335344,0.35,99.0,99.0,99.0,SHS2025,0.35,15.437002,1.8059756999999999,0.0,4.966433,6.772409,7183.2686,378.17035,5837.8164,0.0,-68.73848000000001,-11.135455
464,MG_Diesel2012,SHS,176,28.021226769853573,0.35,99.0,99.0,99.0,SHS2025,0.35,95.80721,11.20849,0.0,30.823349,42.03184,44581.773,378.17035,36231.445,0.0,-67.39589000000001,-10.666164
465,SA_PV2012,SHS,143,17.758414805016816,0.35,99.0,99.0,99.0,SHS2025,0.35,60.717690000000005,7.103366,0.0,19.534256,26.637622999999998,28253.639,378.17035,22961.63,0.0,-66.123024,-10.595847000000001
466,SA_PV2012,SHS,171,24.86918436799521,0.35,99.0,99.0,99.0,SHS2025,0.35,85.03008,9.947674000000001,0.0,27.356102000000003,37.303776,39566.87,378.17035,32155.855,0.0,-66.4295,-10.567264
467,SA_Diesel2012,SHS,148,26.50713812464967,0.35,99.0,99.0,99.0,SHS2025,0.35,90.6304,10.602856,0.0,29.157852000000002,39.760708,42172.855,378.17035,34273.73,0.0,-67.26993,-11.776909
468,Non,SHS,162,13.452013613592394,0.35,99.0,99.0,99.0,SHS2025,0.35,45.993702,5.3808055,0.0,14.797214499999999,20.17802,21402.154,378.17035,17393.453,0.0,-66.38853,-11.357982000000002
