,FinalElecCode2012,Demand_Name2025,Elevation,HouseHolds,LCOE_SA_PV_2025,LCOE_MG_PV_2025,LCOE_MG_Diesel_2025,LCOE_Grid2025,MinimumOverall2025,MinimumOverallLCOE2025,NewConnections2025,NewCapacity2025,NPC2025,InvestmentCapita2025,InvestmentCost2025,MinGridDist2025,X_deg,Y_deg
21,Non,SHS,341,14.674923941569025,0.46398708,99.0,99.0,99.0,SA_PV_2025,0.46398708,50.174946000000006,4.7641263,29765.781000000003,569.34766,28566.987999999998,0.0,-59.928093000000004,-18.071005
22,SA_PV2012,SHS,237,1.8424262353587468,0.5626344,99.0,99.0,99.0,SA_PV_2025,0.5626344,6.2994285,0.6362064000000001,4531.604,690.3955,4349.097,0.0,-64.28753,-17.074953
23,Non,SHS,220,20.78947558730166,0.48064548,99.0,99.0,99.0,SA_PV_2025,0.48064548,71.08117,6.991492699999999,43682.145,589.7888,41922.88,0.0,-63.302017000000006,-16.343431
24,MG_Diesel2012,SHS,233,0.20650530255819846,0.72240436,99.0,99.0,99.0,SA_PV_2025,0.72240436,0.70606107,0.06908636,652.1494,886.4454300000001,625.8846,0.0,-62.988197,-16.428099
25,SA_PV2012,Lowlands,528,93.5103532192712,99.0,0.6902933000000001,0.66856635,0.5256179,Grid2025,0.5256179,319.7207,13.541197,195356.23,501.898,160467.17,0.06517062,-62.513259999999995,-16.262981
26,SA_Diesel2012,SHS,439,0.20650530255819846,0.72664994,99.0,99.0,99.0,SA_PV_2025,0.72664994,0.70606107,0.06949238,655.9821,891.6551,629.5629,0.0,-62.39545,-16.135353
27,Non,SHS,236,40.356040829078175,0.49269104,99.0,99.0,99.0,SA_PV_2025,0.49269104,137.9811,13.911845000000001,86919.805,604.5696,83419.18,0.0,-64.167534,-16.687864
28,SA_PV2012,SHS,173,2.653342365466329,0.4722325,99.0,99.0,99.0,SA_PV_2025,0.4722325,9.072027,0.8766993000000001,5477.5293,579.4654,5256.9263,0.0,-58.06746,-18.09284
29,MG_Diesel2012,Lowlands,120,374.0610094064002,99.0,0.4162683,0.38157418,0.21918220000000002,Grid2025,0.21918220000000002,1437.0818,51.023434,306955.22,147.52097,211999.7,0.058196597,-58.39965,-16.358732
30,SA_Diesel2012,Lowlands,362,141.0847043196672,99.0,0.6845193,0.66701424,0.5237361,Grid2025,0.5237361,482.38187,19.897243,286026.0,486.85065,234847.94,0.3963957,-63.000965,-18.025253
31,Non,SHS,237,1.2229103285615772,0.47895637,99.0,99.0,99.0,SA_PV_2025,0.47895637,4.1812453000000005,0.40981899999999993,2560.508,587.7161,2457.3855,0.0,-63.206398,-16.884434
32,SA_PV2012,SHS,781,10.810727116453377,0.46789977,99.0,99.0,99.0,SA_PV_2025,0.46789977,36.962894,3.5392339999999995,22112.777000000002,574.1488,21222.201,0.0,-63.50851,-18.089447
33,SA_PV2012,SHS,1528,0.6195159073821203,0.6924014000000001,99.0,99.0,99.0,SA_PV_2025,0.6924014000000001,2.1181831,0.19865116,1875.193,849.6295,1799.671,0.0,-63.81914499999999,-18.361855
34,SA_Diesel2012,SHS,155,18.805029989808236,0.52864647,99.0,99.0,99.0,SA_PV_2025,0.52864647,64.296165,6.1012807,43458.515999999996,648.68964,41708.258,0.0,-58.632045999999995,-18.821346
35,SA_PV2012,SHS,596,5.508108005150924,0.46925142,99.0,99.0,99.0,SA_PV_2025,0.46925142,18.832739,1.8084627,11299.094,575.80743,10844.031,0.0,-63.371959999999994,-18.019243
36,Non,SHS,537,3.668730986854632,0.4807326,99.0,99.0,99.0,SA_PV_2025,0.4807326,12.543736,1.2340163999999998,7710.0107,589.8957,7399.496,0.0,-62.432430000000004,-16.219528
37,Non,SHS,267,1.2229103285615772,0.47308755,99.0,99.0,99.0,SA_PV_2025,0.47308755,4.1812453000000005,0.40479735,2529.133,580.51465,2427.2742,0.0,-61.108619999999995,-17.299973
38,MG_Diesel2012,SHS,539,1.4294156311197752,0.54810256,99.0,99.0,99.0,SA_PV_2025,0.54810256,4.8873067,0.48084155,3424.9631,672.5638,3287.0254,0.0,-62.427624,-16.207085
39,MG_Diesel2012,SHS,226,43.335853746865695,0.55319947,99.0,99.0,0.3993259,Grid2025,0.3993259,148.16936,6.9021254,75650.26,404.2815,59902.13,13.866079999999998,-63.030716000000005,-15.770339000000002
40,Non,SHS,894,8.56037229876114,0.44508156,99.0,99.0,99.0,SA_PV_2025,0.44508156,29.268719,2.6658382,16655.889,546.1492,15985.085,0.0,-63.518917,-19.55118
41,MG_Diesel2012,SHS,1924,5.098146616512031,0.45477736,99.0,99.0,99.0,SA_PV_2025,0.45477736,17.431044,1.622231,10135.536,558.0466299999999,9727.335,0.0,-63.996178,-18.369944
42,SA_PV2012,SHS,682,9.809427172037589,0.5362819999999999,99.0,99.0,99.0,SA_PV_2025,0.5362819999999999,33.539356,3.228632,22997.066000000003,658.0591,22070.877,0.0,-63.475113,-17.977407
43,Non,SHS,237,1.2229103285615772,0.47926033,99.0,99.0,99.0,SA_PV_2025,0.47926033,4.1812453000000005,0.41007910000000003,2562.1328,588.0891,2458.945,0.0,-63.21184,-16.940466
44,SA_PV2012,SHS,110,2.873936342949712,0.72078943,99.0,99.0,99.0,SA_PV_2025,0.72078943,9.826259,0.95932615,9055.681,884.4638,8690.971,0.0,-58.339027,-17.646503
45,SA_Diesel2012,SHS,265,24.588053878706802,0.5369074,99.0,99.0,99.0,SA_PV_2025,0.5369074,84.06886999999999,8.1022415,57711.066,658.8265,55386.797,0.0,-62.345997,-17.248607999999997
46,MG_Diesel2012,Highlands,1375,231.90975100954844,99.0,0.39046168,0.3778061,0.21196477,Grid2025,0.21196477,890.9597,38.93952,226544.94,173.67116000000001,154734.0,0.080529675,-64.580864,-18.093754
47,SA_Diesel2012,SHS,309,2.653342365466329,0.4793443,99.0,99.0,99.0,SA_PV_2025,0.4793443,9.072027,0.8899024,5560.021,588.19214,5336.095,0.0,-62.491040000000005,-16.543785
48,SA_PV2012,SHS,261,0.20650530255819846,0.7133854000000001,99.0,99.0,99.0,SA_PV_2025,0.7133854000000001,0.70606107,0.068223834,644.00757,875.3785,618.0707,0.0,-62.080666,-17.21099
49,SA_Diesel2012,SHS,229,18.542028990259077,0.47951448,99.0,99.0,99.0,SA_PV_2025,0.47951448,63.396942,6.221004499999999,38868.21,588.401,37302.824,0.0,-63.480731999999996,-16.553933999999998
50,Non,Lowlands,251,59.922606088403214,99.0,0.59271103,0.58193934,0.5705351,Grid2025,0.5705351,204.88103,9.053794,141779.38,573.5164,117502.63,3.3318517,-64.13213,-17.053060000000002
55,Non,SHS,3727,19.56656525640028,0.38268462,99.0,99.0,99.0,SA_PV_2025,0.38268462,66.899925,5.239105,32733.404,469.58334,31415.092,0.0,-67.67928,-17.985236999999998
56,SA_Diesel2012,SHS,4431,2.0489315387943705,0.5286851,99.0,99.0,99.0,SA_PV_2025,0.5286851,7.005489999999999,0.66482323,4735.437,648.7371,4544.721,0.0,-68.55126,-15.660206
57,Non,SHS,1133,3.668730986854632,0.5145251000000001,99.0,99.0,99.0,SA_PV_2025,0.5145251000000001,12.543736,1.3207603,8251.978000000001,631.36176,7919.6353,0.0,-68.52629,-14.495603
58,SA_Diesel2012,SHS,154,1.2390318147642403,0.80131865,99.0,99.0,99.0,SA_PV_2025,0.80131865,4.2363663,0.45979944,4340.335,983.27936,4165.5312,0.0,-62.165985,-13.139012
59,SA_PV2012,SHS,4086,5.306684728885331,0.39774325,99.0,99.0,99.0,SA_PV_2025,0.39774325,18.144054,1.4768202,9227.024,488.06143,8855.413,0.0,-66.752815,-17.882182999999998
61,Non,SHS,3769,20.78947558730166,0.37188864,99.0,99.0,99.0,SA_PV_2025,0.37188864,71.08117,5.4095106,33798.08,456.33582,32436.887000000002,0.0,-67.37864,-18.994013
62,SA_PV2012,SHS,3702,29.380058043388466,0.43627520000000003,99.0,99.0,99.0,SA_PV_2025,0.43627520000000003,100.453186,7.8667407,56033.63,535.3431,53776.918,0.0,-67.08051999999999,-18.3626
65,SA_PV2012,SHS,4195,12.52028163794006,0.5716453,99.0,99.0,99.0,SA_PV_2025,0.5716453,42.80802,3.3145263,31287.892999999996,701.4526,30027.797000000002,0.0,-68.83816,-18.005245000000002
69,Non,SHS,539,2.4458206571231544,0.48051932,99.0,99.0,99.0,SA_PV_2025,0.48051932,8.362491,0.8223127,5137.727,589.6340299999999,4930.809,0.0,-62.555209999999995,-16.312777
70,SA_PV2012,SHS,4241,7.168281665461872,0.43208143,99.0,99.0,99.0,SA_PV_2025,0.43208143,24.50903,1.9009133999999999,13539.923999999999,530.197,12994.613000000001,0.0,-68.406425,-18.080692000000003
72,Non,SHS,472,8.56037229876114,0.5202866,99.0,99.0,99.0,SA_PV_2025,0.5202866,29.268719,3.1162825,19470.22,638.4315,18686.072,0.0,-67.10855,-15.28597
73,SA_PV2012,SHS,159,10.399749319982185,0.5235723,99.0,99.0,99.0,SA_PV_2025,0.5235723,35.55772,3.8097901,23803.186,642.4633,22844.531000000003,0.0,-65.66795,-15.044344
74,SA_Diesel2012,SHS,161,4.497801408885327,0.6096802,99.0,99.0,99.0,SA_PV_2025,0.6096802,15.378407000000001,1.6829995999999998,11987.757,748.12427,11504.958999999999,0.0,-62.930313,-13.329918
75,SA_Diesel2012,SHS,136,6.525529436354329,0.5400550999999999,99.0,99.0,99.0,SA_PV_2025,0.5400550999999999,22.3114,2.465786,15405.982,662.68896,14785.518999999998,0.0,-65.726265,-11.201791
76,SA_Diesel2012,SHS,228,7.750472577655759,0.52512014,99.0,99.0,99.0,SA_PV_2025,0.52512014,26.499596,2.8476617,17791.904,644.3627,17075.35,0.0,-67.169754,-14.610926999999998
77,SA_PV2012,SHS,153,44.738701867137735,0.6007328000000001,99.0,99.0,99.0,SA_PV_2025,0.6007328000000001,152.96584,16.494774,117489.83,737.1451400000001,112758.016,0.0,-64.896225,-14.712960999999998
78,SA_Diesel2012,SHS,164,22.489882472224735,0.6069397,99.0,99.0,99.0,SA_PV_2025,0.6069397,76.89503,8.377499,59671.68,744.7615,57268.45,0.0,-64.80036,-12.49123
79,Non,SHS,376,17.12074460044703,0.5180329,99.0,99.0,99.0,SA_PV_2025,0.5180329,58.537437,6.205568,38771.76,635.6659999999999,37210.26,0.0,-66.783936,-15.260724
80,SA_PV2012,SHS,158,0.20650530255819846,0.8114522,99.0,99.0,99.0,SA_PV_2025,0.8114522,0.70606107,0.07760235,732.5373,995.7139999999999,703.0349,0.0,-64.08949,-12.828028999999999
81,SA_PV2012,SHS,138,0.20650530255819846,0.81619626,99.0,99.0,99.0,SA_PV_2025,0.81619626,0.70606107,0.078056045,736.81995,1001.53534,707.1451,0.0,-64.13547,-13.191707000000001
82,SA_Diesel2012,SHS,148,5.92010220535977,0.6047656,99.0,99.0,99.0,SA_PV_2025,0.6047656,20.241386,2.1973432999999996,15651.351999999999,742.0937,15021.005,0.0,-64.659065,-14.288666000000001
83,Non,SHS,167,1.2229103285615772,0.5358478,99.0,99.0,99.0,SA_PV_2025,0.5358478,4.1812453000000005,0.45849812,2864.6501,657.52625,2749.2786,0.0,-66.22957,-11.838639
84,SA_Diesel2012,SHS,155,0.20650530255819846,0.8128432,99.0,99.0,99.0,SA_PV_2025,0.8128432,0.70606107,0.07773538,733.79297,997.42084,704.24,0.0,-64.8861,-12.784933
87,SA_PV2012,SHS,3591,5.098146616512031,0.41155142,99.0,99.0,99.0,SA_PV_2025,0.41155142,17.431044,1.4680402,9172.168,505.0051,8802.766,0.0,-66.70929,-17.487574
91,Non,SHS,173,15.897834272470405,0.51135606,99.0,99.0,99.0,SA_PV_2025,0.51135606,54.356190000000005,5.688043,35538.32,627.4730000000001,34107.043,0.0,-65.17678000000001,-15.730138
94,Non,SHS,2957,7.337461970784513,0.41233915,99.0,99.0,99.0,SA_PV_2025,0.41233915,25.087473000000003,2.1169078,13226.228000000001,505.9717,12693.552,0.0,-66.508354,-17.497953
98,Non,SHS,2594,1.2229103285615772,0.42821094,99.0,99.0,99.0,SA_PV_2025,0.42821094,4.1812453000000005,0.3663987,2289.2222,525.44763,2197.0256,0.0,-65.091576,-18.584626999999998
99,Non,SHS,226,13.452013613592394,0.49488106,99.0,99.0,99.0,SA_PV_2025,0.49488106,45.993702,4.6578946,29102.057,607.2569599999999,27929.994,0.0,-64.49683,-17.150394
100,SA_Diesel2012,Highlands,3326,91.3781632285223,99.0,0.46162865,0.4875219,0.41986999999999997,Grid2025,0.41986999999999997,312.43054,15.979892000000001,184157.22,470.2819,146930.42,3.2359035,-65.06041,-20.192556
101,SA_PV2012,Highlands,1041,68.11847325754199,99.0,0.5654903,0.5244663,0.41148379999999996,Grid2025,0.41148379999999996,232.90347000000003,12.179793,137560.19,469.8281,109424.59,0.88817745,-67.44230999999999,-15.767920499999999
107,SA_PV2012,Highlands,4120,97.97108680927872,99.0,0.50186807,0.5124644,0.44349492,Grid2025,0.44349492,334.97235,17.057024,207630.89,498.41104,166953.92,3.5926852,-68.31837,-16.391195
110,SA_PV2012,SHS,4199,3.0653365633353733,0.43846697,99.0,99.0,99.0,SA_PV_2025,0.43846697,10.480674,0.82489127,5875.578,538.03253,5638.944,0.0,-69.24486999999999,-17.25506
113,SA_Diesel2012,SHS,3096,7.750472577655759,0.45584446,99.0,99.0,99.0,SA_PV_2025,0.45584446,26.499596,2.4719882,15444.733,559.3561,14822.708999999999,0.0,-68.92731500000001,-15.1869
116,Non,SHS,308,17.12074460044703,0.5371041,99.0,99.0,99.0,SA_PV_2025,0.5371041,58.537437,6.4340234,40199.133,659.0679,38580.145,0.0,-67.96678,-14.016306
117,SA_Diesel2012,SHS,226,0.4130106051163969,0.8038409000000001,99.0,99.0,99.0,SA_PV_2025,0.8038409000000001,1.4121221000000002,0.1537489,1451.3323,986.3742699999999,1392.881,0.0,-67.936806,-12.004224
123,SA_Diesel2012,SHS,169,2.4629585464785184,0.6092253000000001,99.0,99.0,99.0,SA_PV_2025,0.6092253000000001,8.421087,0.9209089,6559.4976,747.5661,6295.319,0.0,-68.222916,-12.117919
126,Non,SHS,3729,3.668730986854632,0.37065428,99.0,99.0,99.0,SA_PV_2025,0.37065428,12.543736,0.95145094,5944.57,454.82117,5705.1567,0.0,-67.48653399999999,-19.010338
131,Non,SHS,4126,8.56037229876114,0.37306204,99.0,99.0,99.0,SA_PV_2025,0.37306204,29.268719,2.2344737,13960.768,457.7757,13398.508,0.0,-68.75649,-19.012922
133,SA_PV2012,SHS,3878,6.944638474425732,0.4238013,99.0,99.0,99.0,SA_PV_2025,0.4238013,23.744370999999997,1.8063154,12866.117,520.0367,12347.944,0.0,-67.186485,-19.413685
137,SA_PV2012,SHS,3819,17.950831432064874,0.37100524,99.0,99.0,99.0,SA_PV_2025,0.37100524,61.37558000000001,4.659788,29113.887000000002,455.25183,27941.347999999998,0.0,-67.62215400000001,-18.83829
139,SA_Diesel2012,SHS,163,1.4294156311197752,0.5327814000000001,99.0,99.0,99.0,SA_PV_2025,0.5327814000000001,4.8873067,0.5328550999999999,3329.225,653.7636,3195.143,0.0,-67.368484,-11.185489
140,SA_PV2012,SHS,209,8.766877603659138,0.5273548000000001,99.0,99.0,99.0,SA_PV_2025,0.5273548000000001,29.97478,3.2348142,20210.793,647.1047,19396.82,0.0,-68.06904,-11.213944999999999
141,Non,SHS,171,8.56037229876114,0.5385298000000001,99.0,99.0,99.0,SA_PV_2025,0.5385298000000001,29.268719,3.2255514,20152.92,660.8173,19341.275,0.0,-66.55656,-10.672464
142,SA_Diesel2012,SHS,153,28.54590560559427,0.5387236999999999,99.0,99.0,99.0,SA_PV_2025,0.5387236999999999,97.601135,10.75998,67227.27,661.05524,64519.746,0.0,-65.4583,-10.219327999999999
143,SA_Diesel2012,SHS,161,32.63185381360831,0.53531367,99.0,99.0,99.0,SA_PV_2025,0.53531367,111.57138,12.222261999999999,76363.47,656.87085,73287.984,0.0,-66.94923,-11.18962
144,SA_PV2012,SHS,202,7.960027095229084,0.5351596,99.0,99.0,99.0,SA_PV_2025,0.5351596,27.216082,2.9805706,18622.305,656.6818,17872.305,0.0,-67.15284,-12.011422999999999
149,Non,SHS,3145,8.56037229876114,0.401016,99.0,99.0,99.0,SA_PV_2025,0.401016,29.268719,2.4019053,15006.862,492.07732999999996,14402.473,0.0,-65.59781,-19.138014000000002
153,SA_PV2012,SHS,3535,5.098146616512031,0.40197924,99.0,99.0,99.0,SA_PV_2025,0.40197924,17.431044,1.4338953,8958.834,493.2593,8598.024,0.0,-65.59886999999999,-19.090605
157,SA_PV2012,SHS,3303,16.110438004473902,0.408406,99.0,99.0,99.0,SA_PV_2025,0.408406,55.083103,4.603636,28763.055,501.14542,27604.645,0.0,-65.92582,-18.215864
158,Non,SHS,2746,13.452013613592394,0.40924555,99.0,99.0,99.0,SA_PV_2025,0.40924555,45.993702,3.8518803,24066.16,502.17562999999996,23096.914,0.0,-65.73988,-18.464733
159,SA_PV2012,SHS,4075,9.990804336543317,0.40001106,99.0,99.0,99.0,SA_PV_2025,0.40001106,34.1595,2.796237,17470.607,490.84418,16766.992,0.0,-65.80084000000001,-18.86702
162,Non,SHS,2998,7.337461970784513,0.4028949,99.0,99.0,99.0,SA_PV_2025,0.4028949,25.087473000000003,2.068422,12923.293,494.3829,12402.817,0.0,-66.05566999999999,-18.288624
168,SA_PV2012,SHS,3804,15.920054190458169,0.43103954,99.0,99.0,99.0,SA_PV_2025,0.43103954,54.432163,4.211563,29998.34,528.9185,28790.18,0.0,-66.00511999999999,-20.805376000000003
172,Non,SHS,3607,22.012385915278287,0.39667755,99.0,99.0,99.0,SA_PV_2025,0.39667755,75.26241999999999,6.1095085,38171.594,486.75372000000004,36634.26,0.0,-66.38847,-18.194834
178,Non,SHS,3023,1.2229103285615772,0.38023373,99.0,99.0,99.0,SA_PV_2025,0.38023373,4.1812453000000005,0.32534698,2032.7352,466.5759,1950.8683,0.0,-65.79002,-21.624565
179,Non,SHS,3911,17.12074460044703,0.39463246,99.0,99.0,99.0,SA_PV_2025,0.39463246,58.537437,4.7273417,29535.955,484.24422999999996,28346.416,0.0,-66.52741,-18.175608
180,Non,SHS,3819,14.674923941569025,0.3930328,99.0,99.0,99.0,SA_PV_2025,0.3930328,50.174946000000006,4.035582,25213.91,482.2813,24198.44,0.0,-65.91014,-19.081352
181,Non,SHS,3856,6.114551642807884,0.37144145,99.0,99.0,99.0,SA_PV_2025,0.37144145,20.906226999999998,1.5891193000000001,9928.657,455.78708,9528.788,0.0,-66.87624,-19.766185999999998
183,SA_PV2012,SHS,4286,8.766877603659138,0.37490854,99.0,99.0,99.0,SA_PV_2025,0.37490854,29.97478,2.2997034,14368.315,460.0415,13789.643,0.0,-66.676186,-19.516644
188,Non,SHS,3343,2.4458206571231544,0.3772331,99.0,99.0,99.0,SA_PV_2025,0.3772331,8.362491,0.645559,4033.3877,462.8939,3870.946,0.0,-66.125046,-20.073353
190,MG_Diesel2012,SHS,1715,20.79949864288912,0.4632050999999999,99.0,99.0,99.0,SA_PV_2025,0.4632050999999999,71.11544,6.741053,42117.42,568.3881,40421.17,0.0,-63.853226,-18.193232000000002
191,Non,SHS,194,30.572758228663183,0.49906582,99.0,99.0,99.0,SA_PV_2025,0.49906582,104.531136,10.675641,66700.336,612.39197,64014.027,0.0,-64.753876,-16.683052
192,SA_Diesel2012,SHS,325,5.114268102129745,0.52773255,99.0,99.0,99.0,SA_PV_2025,0.52773255,17.486164000000002,1.6564528000000003,11798.667,647.5683,11323.485,0.0,-62.391968000000006,-18.37451
193,SA_Diesel2012,SHS,99,5.323822619703073,0.5459227,99.0,99.0,99.0,SA_PV_2025,0.5459227,18.20265,1.7837596999999998,12705.456,669.8889,12193.753999999999,0.0,-57.767166,-17.792374
195,SA_PV2012,SHS,224,10.217496744934383,0.5480968,99.0,99.0,99.0,SA_PV_2025,0.5480968,34.93458,3.4370306000000004,24481.459,672.5567,23495.487999999998,0.0,-63.31875,-16.343904000000002
196,SA_Diesel2012,Lowlands,351,66.47543748483159,99.0,0.59305465,0.5828911999999999,99.0,MG_Diesel_2025,0.5828911999999999,227.28578,11.588875,158856.44,378.23073999999997,85966.47,0.0,-61.85584300000001,-15.457529999999998
197,MG_Diesel2012,SHS,236,13.698752144564905,0.5536506,99.0,99.0,0.54300267,Grid2025,0.54300267,46.837322,2.1818077999999996,32517.602000000003,572.35516,26807.584,1.4780898999999998,-63.09186999999999,-15.684718
199,SA_Diesel2012,SHS,257,0.20650530255819846,0.71303064,99.0,99.0,99.0,SA_PV_2025,0.71303064,0.70606107,0.06818991,643.6873,874.9432,617.7633,0.0,-62.156369999999995,-17.202171
200,MG_Diesel2012,SHS,239,2.2715583260928582,0.7217015999999999,99.0,99.0,0.7168696999999999,Grid2025,0.7168696999999999,7.766671700000001,0.36179236,7118.683000000001,775.7456,6024.9614,0.049097537999999996,-62.547869999999996,-16.638351
202,Non,SHS,250,4.891641314831258,0.47525215,99.0,99.0,99.0,SA_PV_2025,0.47525215,16.724981,1.626598,10162.82,583.1708,9753.5205,0.0,-62.08821999999999,-16.847777999999998
203,MG_Diesel2012,SHS,582,0.20650530255819846,0.7261171,99.0,99.0,99.0,SA_PV_2025,0.7261171,0.70606107,0.069441415,655.5011,891.0012,629.1012599999999,0.0,-62.55826999999999,-16.287216
204,MG_Diesel2012,Highlands,811,281.80859256220464,99.0,0.39328927,0.38898042,0.22633319,Grid2025,0.22633319,1082.663,47.091846000000004,292545.9,188.53592,204120.86,0.06402177,-63.281597,-20.432010000000002
205,Non,SHS,284,4.891641314831258,0.4702199000000001,99.0,99.0,99.0,SA_PV_2025,0.4702199000000001,16.724981,1.6093746000000002,10055.211,576.99585,9650.245,0.0,-61.933117,-17.718329999999998
206,SA_Diesel2012,SHS,396,0.20650530255819846,0.6962326999999999,99.0,99.0,99.0,SA_PV_2025,0.6962326999999999,0.70606107,0.066583455,628.52295,854.3308,603.2097,0.0,-63.08919,-18.578096
208,MG_Diesel2012,SHS,817,1.0325265113286155,0.6750835999999999,99.0,99.0,99.0,SA_PV_2025,0.6750835999999999,3.5303053999999996,0.32280442,3047.1533,828.3792,2924.4314,0.0,-63.201298,-19.765873000000003
209,Non,SHS,244,22.012385915278287,0.47500557,99.0,99.0,99.0,SA_PV_2025,0.47500557,75.26241999999999,7.3158927,45708.96,582.86816,43868.07,0.0,-62.73941800000001,-16.938135
211,MG_Diesel2012,SHS,514,0.6195159073821203,0.7262625,99.0,99.0,99.0,SA_PV_2025,0.7262625,2.1181831,0.20836598,1966.8971,891.1797,1887.6819,0.0,-62.427130000000005,-16.227053
212,Non,SHS,794,1.2229103285615772,0.44365212,99.0,99.0,99.0,SA_PV_2025,0.44365212,4.1812453000000005,0.37961093,2371.7708,544.3951,2276.2495,0.0,-63.23117,-20.410652
213,SA_Diesel2012,SHS,1898,5.306684728885331,0.44976744,99.0,99.0,99.0,SA_PV_2025,0.44976744,18.144054,1.669986,10433.904,551.8991,10013.6875,0.0,-63.940666,-18.63401
214,SA_Diesel2012,SHS,331,5.098146616512031,0.47570404,99.0,99.0,99.0,SA_PV_2025,0.47570404,17.431044,1.6968782999999998,10601.925,583.7253,10174.94,0.0,-61.934704,-16.844255
215,SA_PV2012,SHS,723,13.862991410063596,0.45322865,99.0,99.0,99.0,SA_PV_2025,0.45322865,47.398872,4.396184,27466.914,556.14624,26360.705,0.0,-63.44348000000001,-18.877674
216,MG_Diesel2012,SHS,858,5.549498626988761,0.6691606,99.0,99.0,0.6202274999999999,Grid2025,0.6202274999999999,18.974258,0.8838716999999999,15046.668,662.6932,12574.111,0.35248137,-63.672264,-19.555467999999998
218,MG_Diesel2012,SHS,574,0.20650530255819846,0.7263347,99.0,99.0,99.0,SA_PV_2025,0.7263347,0.70606107,0.06946223,655.6976,891.2683,629.28986,0.0,-62.429522999999996,-16.216639999999998
219,SA_Diesel2012,Lowlands,264,66.67403163420565,99.0,0.86561584,0.86244553,0.7109905,Grid2025,0.7109905,227.96478,9.955801,194285.36,720.8349599999999,164325.0,0.027656358,-62.453373,-17.261356
220,SA_Diesel2012,SHS,521,0.6195159073821203,0.72603583,99.0,99.0,99.0,SA_PV_2025,0.72603583,2.1181831,0.20830093,1966.2832,890.90155,1887.0927,0.0,-62.525819999999996,-16.315207
221,Non,SHS,560,1.2229103285615772,0.48039976,99.0,99.0,99.0,SA_PV_2025,0.48039976,4.1812453000000005,0.41105404,2568.2244,589.4873,2464.791,0.0,-62.28998000000001,-16.26248
222,Non,SHS,419,1.2229103285615772,0.47559607,99.0,99.0,99.0,SA_PV_2025,0.47559607,4.1812453000000005,0.40694377,2542.5437,583.5928,2440.1448,0.0,-61.721424,-16.960917000000002
223,MG_Diesel2012,SHS,244,18.58240319958501,0.5424626,99.0,99.0,99.0,SA_PV_2025,0.5424626,63.534985,6.1866183,44066.363,665.6431,42291.625,0.0,-62.520866000000005,-16.751043
225,Non,SHS,452,6.114551642807884,0.4809545,99.0,99.0,99.0,SA_PV_2025,0.4809545,20.906226999999998,2.0576434,12855.948999999999,590.16797,12338.186000000002,0.0,-62.450302,-16.14162
229,SA_PV2012,SHS,542,4.514939302335344,0.59135824,99.0,99.0,99.0,SA_PV_2025,0.59135824,15.437002,1.6386424,11671.808,725.6418,11201.733999999999,0.0,-67.075676,-15.338296
231,SA_Diesel2012,SHS,151,1.6349045287704231,0.6178428,99.0,99.0,99.0,SA_PV_2025,0.6178428,5.589892400000001,0.6199434,4415.7646,758.14044,4237.9233,0.0,-65.95331,-13.487478
233,SA_Diesel2012,SHS,192,4.497801408885327,0.60759026,99.0,99.0,99.0,SA_PV_2025,0.60759026,15.378407000000001,1.6772305,11946.663999999999,745.5598,11465.521,0.0,-67.778984,-12.011985000000001
234,SA_Diesel2012,SHS,3269,12.638048269347115,0.41377077,99.0,99.0,99.0,SA_PV_2025,0.41377077,43.210674,3.6588225,22859.955,507.72842,21939.29,0.0,-66.66588,-17.465847
237,Non,SHS,3923,15.897834272470405,0.38268203,99.0,99.0,99.0,SA_PV_2025,0.38268203,54.356190000000005,4.2567444000000005,26595.709,469.58014000000003,25524.588,0.0,-68.02385,-17.971464
239,SA_PV2012,SHS,187,12.638048269347115,0.5131003,99.0,99.0,99.0,SA_PV_2025,0.5131003,43.210674,4.537157,28347.701,629.6134,27206.02,0.0,-65.34258,-15.659162
240,Non,SHS,157,1.2229103285615772,0.5375443,99.0,99.0,99.0,SA_PV_2025,0.5375443,4.1812453000000005,0.45994976,2873.72,659.60803,2757.9829999999997,0.0,-64.06750500000001,-12.874774
242,SA_PV2012,SHS,141,0.6195159073821203,0.815179,99.0,99.0,99.0,SA_PV_2025,0.815179,2.1181831,0.23387627,2207.7048,1000.28705,2118.7913,0.0,-63.996223,-13.378789999999999
243,Non,SHS,200,24.458206571231536,0.525003,99.0,99.0,99.0,SA_PV_2025,0.525003,83.62491,8.984376,56133.477,644.2189,53872.742,0.0,-66.742065,-14.920679000000002
244,SA_Diesel2012,Lowlands,160,78.39887093035661,99.0,0.7216378000000001,0.6714799,99.0,MG_Diesel_2025,0.6714799,268.0531,13.448132000000001,212359.17,481.958,129190.34,0.0,-65.40359000000001,-15.207607999999999
245,SA_Diesel2012,SHS,173,15.085901738332696,0.53597647,99.0,99.0,99.0,SA_PV_2025,0.53597647,51.580116,5.657421,35346.996,657.6841400000001,33923.426,0.0,-66.45597,-12.102179
246,SA_PV2012,SHS,157,3.0653365633353733,0.5943744000000001,99.0,99.0,99.0,SA_PV_2025,0.5943744000000001,10.480674,1.1182011,7964.7812,729.34296,7644.005999999999,0.0,-64.74355,-15.106537
247,Non,SHS,1042,4.891641314831258,0.518931,99.0,99.0,99.0,SA_PV_2025,0.518931,16.724981,1.7760931,11096.851,636.768,10649.934,0.0,-67.05409,-15.310163000000001
