,Total GHI Energy
11147,2187.712
11148,2403.704
11149,2202.989
11150,2199.561
11151,2301.873
11152,2203.532
11153,2322.387
11154,2309.261
11155,2191.775
11156,2310.492
11157,2222.9
11158,2288.045
11159,2386.467
11160,2285.476
11161,2229.702
11162,2204.134
11163,2330.963
11164,2325.328
11165,2396.962
11166,2359.423
11167,2186.684
11168,2282.968
11169,2298.681
11170,2270.852
11171,2398.41
11172,2205.855
11173,2193.252
11174,2332.96
11175,2306.215
11176,2377.288
11177,2181.341
11178,2205.824
11179,2196.678
11180,2344.235
11181,2228.932
11182,2258.23
11183,2381.823
11184,2288.103
11185,2189.605
11186,2196.337
11187,2300.811
11188,2311.239
11189,2388.441
11190,2241.497
11191,2276.084
11192,2240.054
11193,2257.572
11194,2199.148
11195,2203.513
11196,2308.848
11197,2321.366
11198,2205.043
11199,2201.806
11200,2202.429
11201,2188.494
11202,2153.748
11203,2210.694
11204,2356.794
11205,2362.964
11206,2249.999
11207,2330.622
11208,1859.58
11209,2337.658
11210,1888.185
11211,2130.114
11212,2330.2
11213,2398.937
11214,2464.491
11215,2186.959
11216,2355.46
11217,2185.199
11218,2180.305
11219,2463.151
11220,2244.653
11221,2135.678
11222,2197.002
11223,2432.621
11224,1879.691
11225,1906.369
11226,2263.352
11227,2177.024
11228,2440.39
11229,2288.671
11230,2219.611
11231,1856.774
11232,2233.939
11233,2333.793
11234,2478.958
11235,2475.633
11236,2434.121
11237,2160.403
11238,2279.37
11239,2288.421
11240,2345.861
11241,2139.23
11242,2236.979
11243,1860.671
11244,1848.678
11245,1892.483
11246,1841.596
11247,1889.936
11248,2397.336
11249,2419.617
11250,2240.467
11251,2295.868
11252,2454.439
11253,2370.703
11254,2333.329
11255,2456.876
11256,2470.363
11257,2130.192
11258,2315.73
11259,1882.996
11260,2140.692
11261,2298.696
11262,2422.584
11263,2098.828
11264,2348.576
11265,2146.027
11266,2446.513
11267,2048.981
11268,2152.576
11269,2492.106
11270,2084.079
11271,1861.33
11272,2186.844
11273,2135.107
11274,2385.668
11275,2261.52
11276,2281.84
11277,1865.688
11278,2330.643
11279,2217.489
11280,2284.857
11281,1835.304
11282,2129.786
11283,2065.641
11284,2442.772
11285,2298.301
11286,2155.283
11287,1865.17
11288,2462.88
11289,2153.99
11290,2069.194
11291,2273.794
11292,2478.492
11293,1769.816
11294,2267.163
11295,2273.345
11296,1871.249
11297,2418.959
11298,2234.651
11299,2289.969
11300,2411.963
11301,1870.209
11302,2204.064
11303,2128.176
11304,2358.716
11305,1842.669
11306,2197.096
11307,1864.074
11308,1824.497
11309,2430.683
11310,2336.102
11311,1861.892
11312,1845.461
11313,1761.596
11314,1849.146
11315,2229.708
11316,2118.402
11317,1835.943
11318,2246.375
11319,2367.313
11320,2321.193
11321,1770.858
11322,1773.83
11323,2239.919
11324,2243.774
11325,1875.147
11326,2130.991
11327,2228.465
11328,2065.196
11329,2332.602
11330,2335.311
11331,2133.856
11332,2232.899
11333,2097.986
11334,2340.406
11335,2341.628
11336,2404.586
11337,1873.957
11338,1881.431
11339,2184.605
11340,2011.8
11341,2287.441
11342,2400.81
11343,1999.422
11344,2290.261
11345,2299.945
11346,2377.225
11347,2113.303
11348,2151.261
11349,2432.274
11350,2226.634
11351,2418.99
11352,2461.367
11353,2211.517
11354,2470.694
11355,2384.928
11356,2087.246
11357,2304.419
11358,2382.104
11359,2222.342
11360,2379.926
11361,1821.623
11362,1756.105
11363,1825.651
11364,2448.951
11365,1909.558
11366,1761.696
11367,2359.808
11368,2247.972
11369,2334.07
11370,2194.113
11371,2473.872
11372,2158.217
11373,2027.084
11374,2156.031
11375,2273.377
11376,2406.892
11377,2313.648
11378,2484.946
11379,2311.22
11380,2461.489
11381,2366.564
11382,1862.125
11383,1849.8
11384,1770.519
11385,2146.235
11386,1973.215
11387,2254.939
11388,2381.411
11389,2289.867
11390,2483.302
11391,2249.352
11392,2491.193
11393,2498.516
11394,1837.976
11395,1889.115
11396,2221.76
11397,2179.024
11398,2241.729
11399,2285.644
11400,1834.996
11401,2182.144
11402,2411.961
11403,2500.285
11404,2459.924
11405,2591.513
11406,2558.066
11407,2620.154
11408,2438.944
11409,2510.636
11410,2515.224
11411,2569.215
11412,2399.996
11413,2485.265
11414,2615.695
11415,2481.027
11416,2448.572
11417,2516.472
11418,2584.781
11419,2526.275
11420,2483.36
11421,2482.044
11422,2456.967
11423,2405.385
11424,2497.994
11425,2607.927
11426,2636.785
11427,2396.184
11428,2466.351
11429,2625.046
11430,2601.953
11431,2651.093
11432,2616.364
11433,2501.507
11434,2416.34
11435,2507.731
11436,2475.215
11437,2505.517
11438,2529.824
11439,2482.751
11440,1783.767
11441,1788.459
11442,1781.268
11443,1816.998
11444,1770.271
11445,1819.45
11446,1812.737
11447,1792.733
11448,1813.556
11449,1814.987
11450,1819.705
11451,1810.303
11452,1777.523
11453,1776.316
11454,1794.927
11455,1817.348
11456,1792.025
11457,1801.965
11458,1791.283
11459,2453.54
11460,2395.845
11461,2434.893
11462,2464.167
11463,2423.349
11464,2419.493
11465,2653.881
11466,2381.443
11467,2302.577
11468,2466.353
11469,2438.525
11470,2352.82
11471,2403.6
11472,2340.83
11473,2373.959
11474,2484.577
11475,2397.389
11476,2322.316
11477,2321.049
11478,2348.188
11479,2322.252
11480,2402.635
11481,2377.892
11482,2481.901
11483,2467.701
11484,2422.755
11485,2400.832
11486,2409.883
11487,2417.06
11488,2457.731
11489,2431.671
11490,2374.651
11491,2401.727
11492,2575.619
11493,2305.245
11494,2468.694
11495,2329.423
11496,2409.298
11497,2445.136
11498,2419.799
11499,2640.552
11500,2410.037
11501,2354.907
11502,2432.926
11503,2316.458
11504,2364.961
11505,2420.143
11506,2465.075
11507,2394.572
11508,2342.604
11509,2399.337
11510,2429.66
11511,2443.854
11512,2446.067
11513,2462.397
11514,2375.063
11515,2623.693
11516,2381.635
11517,2423.123
11518,2330.616
11519,2413.113
11520,2583.55
11521,2475.628
11522,2460.225
11523,2577.663
11524,2374.951
11525,2408.326
11526,2377.122
11527,2427.855
11528,2555.376
11529,2403.892
11530,2428.349
11531,2350.754
11532,2407.403
11533,2408.229
11534,2458.374
11535,2448.439
11536,2339.375
11537,2332.187
11538,2412.763
11539,2299.359
11540,2414.647
11541,2342.922
11542,2367.662
11543,2433.437
11544,2445.36
11545,2326.477
11546,2380.913
11547,2321.995
11548,2400.553
11549,2460.135
11550,2617.439
11551,2317.694
11552,2423.771
11553,2410.811
11554,2397.145
11555,2381.607
11556,2352.698
11557,2393.679
11558,2447.187
11559,2454.395
11560,2469.864
11561,2432.111
11562,2463.106
11563,2442.565
11564,2353.053
11565,2408.297
11566,2448.357
11567,2399.236
11568,2440.918
11569,2539.977
11570,2375.377
11571,2564.782
11572,2442.369
11573,2404.35
11574,2357.067
11575,2349.195
11576,2647.986
11577,2469.561
11578,2383.582
11579,2419.762
11580,2427.427
11581,2387.827
11582,2341.655
11583,2358.482
11584,2613.3
11585,2314.529
11586,1994.087
11587,1978.266
11588,2020.878
11589,1947.425
11590,2032.442
11591,1990.304
11592,2008.985
11593,2002.015
11594,2024.42
11595,2025.885
11596,2007.634
11597,2120.92
11598,2033.515
11599,2138.601
11600,2036.854
11601,2168.85
11602,1943.996
11603,2015.478
11604,2030.351
11605,2005.557
11606,2034.716
11607,1943.17
11608,1939.991
11609,2133.928
11610,2056.474
11611,2009.238
11612,2042.626
11613,2010.712
11614,2146.923
11615,1910.688
11616,1999.012
11617,2018.752
11618,2114.596
11619,1999.546
11620,1992.799
11621,1982.953
11622,2032.573
11623,2009.125
11624,2008.002
11625,2109.357
11626,1943.844
11627,2243.278
11628,2135.163
11629,1973.322
11630,1917.677
11631,2022.755
11632,2136.859
11633,1995.559
11634,2029.956
11635,2020.532
11636,1992.982
11637,1994.746
11638,1919.929
11639,1996.991
11640,2159.864
11641,2033.44
11642,2078.749
11643,1973.361
11644,1988.597
11645,2031.378
11646,1953.606
11647,2099.362
11648,1968.991
11649,2005.774
11650,1989.084
11651,2053.96
11652,1979.432
11653,2013.864
11654,1998.133
11655,2154.79
11656,2138.05
11657,2162.065
11658,2043.0
11659,1965.492
11660,2061.028
11661,1974.696
11662,1968.379
11663,1978.582
11664,2067.849
11665,2158.263
11666,2013.459
11667,2005.146
11668,2007.119
11669,2025.636
11670,1993.574
11671,2338.517
11672,2116.32
11673,2000.41
11674,2005.572
11675,1981.315
11676,2146.257
11677,2022.327
11678,2014.267
11679,2000.201
11680,1988.92
11681,2042.088
11682,1829.639
11683,2060.613
11684,2004.429
11685,1992.803
11686,1999.382
11687,2008.481
11688,2037.178
11689,1994.636
11690,2126.135
11691,2104.508
11692,2016.182
11693,2133.012
11694,1994.526
11695,2032.783
11696,2016.899
11697,1918.605
11698,1981.288
11699,2085.033
11700,2123.088
11701,2019.252
11702,1999.202
11703,2183.75
11704,1986.844
11705,2311.013
11706,2436.639
11707,2251.332
11708,2153.531
11709,2359.208
11710,2203.21
11711,2176.56
11712,2144.934
11713,2267.546
11714,2242.232
11715,2175.044
11716,2238.254
11717,2203.984
11718,2322.539
11719,2326.371
11720,2309.26
11721,2192.656
11722,2192.13
11723,2198.835
11724,2197.726
11725,2341.027
11726,2217.095
11727,2199.852
11728,2311.519
11729,2268.61
11730,2158.215
11731,2330.48
11732,2317.96
11733,2389.138
11734,2309.414
11735,2219.984
11736,2310.833
11737,2189.801
11738,2213.812
11739,2272.086
11740,2347.432
11741,1762.094
11742,1837.542
11743,1767.067
11744,1771.181
11745,1838.829
11746,1824.34
11747,1919.434
11748,1959.45
11749,2067.948
11750,2399.821
11751,2382.093
11752,2372.437
11753,1997.37
11754,2110.833
11755,2243.949
11756,2119.382
11757,2166.196
11758,2445.066
11759,1864.414
11760,2450.716
11761,2495.869
11762,2485.91
11763,1857.352
11764,2451.567
11765,2335.399
11766,1852.023
11767,2389.921
11768,1997.098
11769,2437.483
11770,2601.114
11771,2505.411
11772,2532.549
11773,1807.995
11774,1785.767
11775,1800.91
11776,1785.956
11777,1794.474
11778,2456.355
11779,2390.477
11780,2440.854
11781,2323.852
11782,2461.02
11783,2440.442
11784,2479.168
11785,2463.24
11786,2491.832
11787,2066.967
11788,1994.132
11789,2071.599
11790,1995.83
11791,1998.892
11792,2076.754
11793,1995.802
11794,1991.924
11795,1786.776
11796,1764.478
11797,1821.819
11798,2211.071
11799,1820.853
11800,1993.991
11801,1882.42
11802,1770.496
11803,1823.356
11804,1777.684
11805,1763.844
11806,1786.225
11807,1817.845
11808,1837.894
11809,1790.191
11810,1953.373
11811,1776.25
11812,1769.111
11813,1818.129
11814,1948.208
11815,1841.776
11816,1824.777
11817,1817.156
11818,1873.84
11819,1803.6
11820,1845.471
11821,1772.151
11822,1776.2
11823,1821.315
11824,1778.03
11825,1825.087
11826,1771.81
11827,1787.684
11828,1776.719
11829,1765.942
11830,1819.171
11831,1844.606
11832,1807.783
11833,1824.077
11834,1824.856
11835,1841.69
11836,1788.29
11837,1876.181
11838,1816.917
11839,1824.395
11840,1773.292
11841,1782.227
11842,1783.831
11843,1823.057
11844,1877.229
11845,1767.655
11846,2041.21
11847,2328.729
11848,2225.139
11849,2199.75
11850,1994.426
11851,2142.238
11852,1917.941
11853,1934.429
11854,1935.4
11855,2262.916
11856,2169.957
11857,2080.88
11858,2147.53
11859,1948.74
11860,2104.844
11861,1939.566
11862,2277.987
11863,2377.515
11864,2133.592
11865,2225.679
11866,2374.235
11867,2383.552
11868,2271.453
11869,2243.204
11870,2212.377
11871,1938.718
11872,2384.633
11873,2361.573
11874,2145.347
11875,2155.075
11876,2115.931
11877,2071.699
11878,2207.895
11879,2368.953
11880,2026.883
11881,2356.021
11882,1925.272
11883,2148.532
11884,2232.883
11885,1919.116
11886,2206.793
11887,2107.431
11888,1929.681
11889,1942.886
11890,2293.702
11891,2368.607
11892,2174.383
11893,1917.051
11894,2331.803
11895,2281.151
11896,2353.755
11897,2232.432
11898,2053.875
11899,2370.268
11900,2120.39
11901,2384.478
11902,1942.242
11903,2337.424
11904,2107.354
11905,2133.675
11906,2247.151
11907,1924.108
11908,2228.227
11909,2239.191
11910,2379.387
11911,2352.111
11912,2331.191
11913,2282.409
11914,2026.355
11915,2352.775
11916,1928.343
11917,1933.157
11918,2194.77
11919,2155.396
11920,1945.528
11921,2068.593
11922,1925.484
11923,2341.449
11924,1940.793
11925,2384.852
11926,2325.199
11927,2070.079
11928,1912.641
11929,2370.023
11930,1944.968
11931,1933.203
11932,2074.536
11933,2169.658
11934,2146.055
11935,2132.286
11936,2372.204
11937,2164.556
11938,2376.17
11939,2062.707
11940,2194.36
11941,2197.483
11942,2386.831
11943,2041.775
11944,2198.535
11945,2194.018
11946,2224.816
11947,2211.025
11948,2148.053
11949,2049.174
11950,1925.846
11951,1961.603
11952,2233.492
11953,2250.073
11954,1926.106
11955,2144.35
11956,2371.502
11957,1913.543
11958,2270.165
11959,2286.8
11960,2011.748
11961,2018.889
11962,2060.857
11963,2217.036
11964,2237.159
11965,2195.995
11966,2342.898
11967,2315.65
11968,2040.956
11969,1911.095
11970,2132.418
11971,2178.63
11972,2362.1
11973,2196.32
11974,1960.055
11975,1935.194
11976,2323.873
11977,1939.618
11978,2270.768
11979,2181.497
11980,2024.444
11981,2387.871
11982,2077.177
11983,2265.06
11984,2114.431
11985,1936.913
11986,2075.848
11987,2308.081
11988,2032.12
11989,2054.837
11990,2312.96
11991,2172.24
11992,1914.739
11993,1956.938
11994,2179.459
11995,2337.023
11996,2242.227
11997,2197.954
11998,2188.466
11999,2400.494
12000,2355.016
12001,2198.472
12002,2189.868
12003,2276.161
12004,2401.389
12005,2267.003
12006,2309.984
12007,2236.547
12008,2203.059
12009,2315.577
12010,2169.009
12011,2416.546
12012,2400.633
12013,2312.221
12014,2322.841
12015,2184.393
12016,2288.769
12017,2323.498
12018,2401.239
12019,2231.761
12020,2252.545
12021,2181.627
12022,2204.933
12023,2198.707
12024,2269.005
12025,2239.472
12026,2279.279
12027,2334.573
12028,2228.899
12029,2238.267
12030,2182.583
12031,2181.92
12032,2272.633
12033,2195.583
12034,2200.35
12035,2221.586
12036,2394.833
12037,2323.642
12038,2177.73
12039,2189.496
12040,2332.224
12041,2215.216
12042,2173.611
12043,2181.888
12044,2265.676
12045,2153.268
12046,2189.999
12047,2313.618
12048,2347.832
12049,2213.361
12050,2175.534
12051,2377.17
12052,2170.38
12053,2193.939
12054,2206.874
12055,2329.71
12056,2264.416
12057,2197.246
12058,2246.038
12059,2168.792
12060,2258.351
12061,2335.009
12062,2298.973
12063,2297.371
12064,2284.721
12065,2185.998
12066,2226.336
12067,2380.019
12068,2269.625
12069,2194.97
12070,2205.803
12071,2190.632
12072,2361.201
12073,2258.714
12074,2237.96
12075,2113.85
12076,2157.191
12077,1959.582
12078,2448.648
12079,1852.91
12080,1886.451
12081,1828.871
12082,2221.293
12083,2162.475
12084,2437.359
12085,2420.181
12086,2226.996
12087,2430.049
12088,2462.574
12089,2253.83
12090,2196.214
12091,1834.174
12092,2097.77
12093,1866.973
12094,2256.336
12095,2490.841
12096,1852.819
12097,2374.342
12098,2484.758
12099,1875.488
12100,2242.885
12101,2330.591
12102,2438.138
12103,2139.721
12104,2141.385
12105,2260.732
12106,2075.282
12107,2493.88
12108,1851.917
12109,2298.585
12110,2130.692
12111,2261.709
12112,1868.191
12113,2456.643
12114,2314.359
12115,2319.877
12116,2428.173
12117,2308.653
12118,1927.203
12119,2323.6
12120,2461.58
12121,2385.075
12122,2264.351
12123,2262.713
12124,2421.818
12125,2203.828
12126,1880.095
12127,2085.71
12128,2177.318
12129,2262.854
12130,2196.558
12131,1793.811
12132,2096.16
12133,2365.514
12134,2330.194
12135,2244.541
12136,2242.416
12137,1929.956
12138,2031.194
12139,1906.278
12140,2466.633
12141,2196.851
12142,2156.165
12143,2208.629
12144,2162.259
12145,2168.83
12146,2277.58
12147,2146.448
12148,1862.554
12149,1918.925
12150,2400.146
12151,2118.924
12152,2161.55
12153,2293.104
12154,2443.246
12155,2269.426
12156,2345.144
12157,2219.899
12158,2331.254
12159,2402.883
12160,1771.443
12161,2274.43
12162,2262.454
12163,2342.474
12164,2413.739
12165,1833.105
12166,2152.238
12167,1800.991
12168,1868.255
12169,2461.605
12170,2285.682
12171,2380.636
12172,2452.538
12173,2282.026
12174,2461.861
12175,2216.771
12176,2256.079
12177,2284.11
12178,1876.674
12179,1901.183
12180,1869.152
12181,2489.486
12182,1854.625
12183,2095.33
12184,2116.321
12185,2128.422
12186,2421.258
12187,1858.139
12188,1923.468
12189,2459.717
12190,1927.357
12191,1845.586
12192,2482.998
12193,1888.667
12194,1848.972
12195,2259.565
12196,1874.454
12197,1887.704
12198,2233.982
12199,1910.534
12200,2441.39
12201,2300.995
12202,2178.586
12203,2358.092
12204,2255.793
12205,1859.168
12206,2478.22
12207,2373.248
12208,2326.606
12209,2345.481
12210,2466.659
12211,1883.22
12212,2293.585
12213,1862.036
12214,2227.193
12215,2236.981
12216,2075.398
12217,2369.902
12218,1761.235
12219,2160.53
12220,2142.775
12221,2366.877
12222,2412.044
12223,1870.901
12224,2241.408
12225,2085.856
12226,2468.981
12227,2132.478
12228,2181.922
12229,1852.66
12230,2430.421
12231,2001.426
12232,2302.117
12233,2236.537
12234,2274.606
12235,2392.719
12236,2481.844
12237,2379.331
12238,2463.558
12239,2332.182
12240,1889.514
12241,2163.847
12242,2208.31
12243,2365.974
12244,1863.188
12245,1879.424
12246,2338.888
12247,1840.973
12248,2412.341
12249,2413.808
12250,2497.504
12251,2193.363
12252,2472.328
12253,2474.904
12254,2405.489
12255,2290.447
12256,1923.333
12257,2293.299
12258,2244.429
12259,2250.984
12260,2426.298
12261,2178.677
12262,2241.408
12263,1823.697
12264,2165.387
12265,2148.691
12266,2412.593
12267,1828.096
12268,1874.335
12269,2130.968
12270,2126.353
12271,2463.176
12272,2477.205
12273,2476.141
12274,2105.9
12275,1892.186
12276,2494.68
12277,2431.041
12278,1850.657
12279,1830.569
12280,2481.719
12281,2408.899
12282,2586.399
12283,2390.25
12284,2498.494
12285,2508.671
12286,2498.888
12287,2501.456
12288,2402.545
12289,2559.999
12290,2522.048
12291,2376.92
12292,2476.578
12293,2493.504
12294,2492.038
12295,2510.237
12296,2399.005
12297,2470.889
12298,2491.486
12299,2516.646
12300,2516.15
12301,2434.039
12302,2399.633
12303,2430.146
12304,2505.945
12305,2572.694
12306,2388.912
12307,2530.652
12308,2508.514
12309,2631.572
12310,2511.606
12311,2467.492
12312,2583.635
12313,2416.361
12314,2565.16
12315,2431.31
12316,2571.308
12317,2505.022
12318,2419.923
12319,2578.367
12320,2595.54
12321,2552.151
12322,2577.405
12323,1800.421
12324,1787.898
12325,1817.308
12326,1783.335
12327,1775.567
12328,1811.932
12329,1801.432
12330,1817.535
12331,1796.867
12332,1770.151
12333,1809.486
12334,1767.756
12335,1784.012
12336,1816.632
12337,2343.75
12338,2394.151
12339,2330.958
12340,2431.517
12341,2449.404
12342,2419.869
12343,2323.653
12344,2387.352
12345,2310.075
12346,2362.824
12347,2353.515
12348,2575.508
12349,2475.85
12350,2399.546
12351,2436.241
12352,2306.698
12353,2460.464
12354,2465.358
12355,2360.461
12356,2421.77
12357,2371.3
12358,2333.984
12359,2603.407
12360,2335.315
12361,2464.926
12362,2294.557
12363,2434.796
12364,2424.081
12365,2435.776
12366,2425.369
12367,2419.611
12368,2567.538
12369,2463.111
12370,2485.909
12371,2453.743
12372,2465.53
12373,2344.057
12374,2488.868
12375,2349.516
12376,2375.264
12377,2443.14
12378,2428.5
12379,2478.805
12380,2388.543
12381,2469.235
12382,2431.73
12383,2630.753
12384,2483.587
12385,2340.387
12386,2407.651
12387,2422.096
12388,2309.284
12389,2524.941
12390,2397.266
12391,2455.003
12392,2444.161
12393,2337.755
12394,2402.86
12395,2484.136
12396,2429.276
12397,2322.897
12398,2322.867
12399,2423.579
12400,2578.166
12401,2385.16
12402,2429.854
12403,2484.533
12404,2310.63
12405,2421.038
12406,2473.062
12407,2537.478
12408,2485.359
12409,2402.803
12410,2397.772
12411,2489.12
12412,2446.278
12413,2648.359
12414,2433.751
12415,2431.23
12416,2574.047
12417,2402.802
12418,2366.202
12419,2573.383
12420,2549.209
12421,2428.803
12422,2456.067
12423,2543.107
12424,2394.017
12425,2399.493
12426,2432.769
12427,2401.815
12428,2438.499
12429,2482.239
12430,2458.205
12431,2529.677
12432,2310.001
12433,2362.926
12434,2419.289
12435,2407.029
12436,2444.249
12437,2431.007
12438,2490.132
12439,2296.862
12440,2390.2
12441,2373.31
12442,2455.667
12443,2473.938
12444,2469.24
12445,2469.281
12446,2479.524
12447,2340.182
12448,2600.318
12449,2413.898
12450,2426.981
12451,2419.526
12452,2463.119
12453,2459.787
12454,2651.784
12455,2592.017
12456,2444.504
12457,2412.743
12458,2411.913
12459,2446.078
12460,2436.217
12461,2416.885
12462,2335.43
12463,2367.809
