,Base_To_Peak_Ratio
6801,1e-06
6802,1e-06
6803,1e-06
6804,1e-06
6805,1e-06
6806,1e-06
6807,1e-06
6808,1e-06
6809,1e-06
6810,1e-06
6811,1e-06
6812,1e-06
6813,1e-06
6814,1e-06
6815,1e-06
6816,1e-06
6817,1e-06
6818,1e-06
6819,1e-06
6820,1e-06
6821,1e-06
6822,1e-06
6823,1e-06
6824,1e-06
6825,1e-06
6826,1e-06
6827,1e-06
6828,1e-06
6829,1e-06
6830,1e-06
6831,1e-06
6832,1e-06
6833,1e-06
6834,1e-06
6835,1e-06
6836,1e-06
6837,1e-06
6838,1e-06
6839,1e-06
6840,1e-06
6841,1e-06
6842,1e-06
6843,1e-06
6844,1e-06
6845,1e-06
6846,1e-06
6847,1e-06
6848,1e-06
6849,1e-06
6850,1e-06
6851,1e-06
6852,1e-06
6853,1e-06
6854,1e-06
6855,1e-06
6856,1e-06
6857,1e-06
6858,1e-06
6859,1e-06
6860,1e-06
6861,1e-06
6862,1e-06
6863,1e-06
6864,1e-06
6865,1e-06
6866,1e-06
6867,1e-06
6868,1e-06
6869,1e-06
6870,1e-06
6871,1e-06
6872,1e-06
6873,1e-06
6874,1e-06
6875,1e-06
6876,1e-06
6877,1e-06
6878,1e-06
6879,1e-06
6880,1e-06
6881,1e-06
6882,1e-06
6883,1e-06
6884,1e-06
6885,1e-06
6886,1e-06
6887,1e-06
6888,1e-06
6889,1e-06
6890,1e-06
6891,1e-06
6892,1e-06
6893,1e-06
6894,1e-06
6895,1e-06
6896,1e-06
6897,1e-06
6898,1e-06
6899,1e-06
6900,1e-06
6901,1e-06
6902,1e-06
6903,1e-06
6904,1e-06
6905,1e-06
6906,1e-06
6907,1e-06
6908,1e-06
6909,1e-06
6910,1e-06
6911,1e-06
6912,1e-06
6913,1e-06
6914,1e-06
6915,1e-06
6916,1e-06
6917,1e-06
6918,1e-06
6919,1e-06
6920,1e-06
6921,1e-06
6922,1e-06
6923,1e-06
6924,1e-06
6925,1e-06
6926,1e-06
6927,1e-06
6928,1e-06
6929,1e-06
6930,1e-06
6931,1e-06
6932,1e-06
6933,1e-06
6934,1e-06
6935,1e-06
6936,1e-06
6937,1e-06
6938,1e-06
6939,1e-06
6940,0.48
6941,1e-06
6942,1e-06
6943,1e-06
6944,1e-06
6945,1e-06
6946,1e-06
6947,1e-06
6948,1e-06
6949,1e-06
6950,1e-06
6951,1e-06
6952,1e-06
6953,1e-06
6954,1e-06
6955,1e-06
6956,1e-06
6957,1e-06
6958,1e-06
6959,1e-06
6960,1e-06
6961,1e-06
6962,1e-06
6963,1e-06
6964,1e-06
6965,1e-06
6966,1e-06
6967,1e-06
6968,1e-06
6969,1e-06
6970,1e-06
6971,1e-06
6972,1e-06
6973,1e-06
6974,1e-06
6975,1e-06
6976,1e-06
6977,1e-06
6978,1e-06
6979,1e-06
6980,1e-06
6981,1e-06
6982,1e-06
6983,1e-06
6984,1e-06
6985,1e-06
6986,1e-06
6987,1e-06
6988,1e-06
6989,1e-06
6990,1e-06
6991,1e-06
6992,1e-06
6993,1e-06
6994,1e-06
6995,1e-06
6996,1e-06
6997,1e-06
6998,1e-06
6999,1e-06
7000,1e-06
7001,1e-06
7002,1e-06
7003,1e-06
7004,1e-06
7005,1e-06
7006,1e-06
7007,1e-06
7008,1e-06
7009,1e-06
7010,1e-06
7011,1e-06
7012,1e-06
7013,1e-06
7014,1e-06
7015,1e-06
7016,1e-06
7017,1e-06
7018,1e-06
7019,1e-06
7020,1e-06
7021,1e-06
7022,1e-06
7023,1e-06
7024,1e-06
7025,1e-06
7026,1e-06
7027,1e-06
7028,1e-06
7029,1e-06
7030,1e-06
7031,1e-06
7032,1e-06
7033,1e-06
7034,1e-06
7035,1e-06
7036,1e-06
7037,1e-06
7038,1e-06
7039,1e-06
7040,1e-06
7041,1e-06
7042,1e-06
7043,1e-06
7044,1e-06
7045,1e-06
7046,1e-06
7047,1e-06
7048,1e-06
7049,1e-06
7050,1e-06
7051,1e-06
7052,1e-06
7053,1e-06
7054,1e-06
7055,1e-06
7056,1e-06
7057,1e-06
7058,1e-06
7059,1e-06
7060,1e-06
7061,1e-06
7062,1e-06
7063,1e-06
7064,1e-06
7065,1e-06
7066,1e-06
7067,1e-06
7068,1e-06
7069,1e-06
7070,1e-06
7071,1e-06
7072,1e-06
7073,1e-06
7074,1e-06
7075,1e-06
7076,1e-06
7077,1e-06
7078,1e-06
7079,1e-06
7080,1e-06
7081,1e-06
7082,1e-06
7083,1e-06
7084,1e-06
7085,1e-06
7086,1e-06
7087,1e-06
7088,1e-06
7089,1e-06
7090,1e-06
7091,1e-06
7092,1e-06
7093,1e-06
7094,1e-06
7095,1e-06
7096,1e-06
7097,1e-06
7098,1e-06
7099,1e-06
7100,1e-06
7101,1e-06
7102,1e-06
7103,1e-06
7104,1e-06
7105,1e-06
7106,1e-06
7107,1e-06
7108,1e-06
7109,1e-06
7110,1e-06
7111,1e-06
7112,1e-06
7113,1e-06
7114,1e-06
7115,1e-06
7116,1e-06
7117,1e-06
7118,1e-06
7119,1e-06
7120,1e-06
7121,1e-06
7122,1e-06
7123,1e-06
7124,1e-06
7125,1e-06
7126,0.51
7127,1e-06
7128,1e-06
7129,1e-06
7130,1e-06
7131,0.51
7132,0.5
7133,1e-06
7134,1e-06
7135,0.51
7136,1e-06
7137,1e-06
7138,0.5
7139,1e-06
7140,1e-06
7141,1e-06
7142,1e-06
7143,1e-06
7144,1e-06
7145,1e-06
7146,1e-06
7147,0.48
7148,1e-06
7149,1e-06
7150,1e-06
7151,1e-06
7152,1e-06
7153,1e-06
7154,1e-06
7155,1e-06
7156,1e-06
7157,1e-06
7158,1e-06
7159,1e-06
7160,1e-06
7161,1e-06
7162,1e-06
7163,1e-06
7164,1e-06
7165,0.49
7166,1e-06
7167,0.53
7168,1e-06
7169,1e-06
7170,1e-06
7171,1e-06
7172,0.55
7173,1e-06
7174,1e-06
7175,1e-06
7176,1e-06
7177,1e-06
7178,1e-06
7179,1e-06
7180,1e-06
7181,1e-06
7182,1e-06
7183,1e-06
7184,1e-06
7185,1e-06
7186,1e-06
7187,1e-06
7188,1e-06
7189,1e-06
7190,0.5
7191,0.52
7192,1e-06
7193,1e-06
7194,1e-06
7195,1e-06
7196,1e-06
7197,1e-06
7198,0.53
7199,0.52
7200,1e-06
7201,1e-06
7202,1e-06
7203,1e-06
7204,1e-06
7205,1e-06
7206,1e-06
7207,1e-06
7208,1e-06
7209,1e-06
7210,1e-06
7211,1e-06
7212,1e-06
7213,1e-06
7214,0.51
7215,1e-06
7216,0.55
7217,1e-06
7218,1e-06
7219,0.5
7220,1e-06
7221,0.5
7222,1e-06
7223,1e-06
7224,1e-06
7225,1e-06
7226,1e-06
7227,1e-06
7228,1e-06
7229,1e-06
7230,1e-06
7231,1e-06
7232,1e-06
7233,1e-06
7234,1e-06
7235,1e-06
7236,0.48
7237,1e-06
7238,1e-06
7239,1e-06
7240,1e-06
7241,1e-06
7242,1e-06
7243,1e-06
7244,1e-06
7245,1e-06
7246,1e-06
7247,1e-06
7248,1e-06
7249,1e-06
7250,1e-06
7251,1e-06
7252,1e-06
7253,0.54
7254,1e-06
7255,1e-06
7256,1e-06
7257,1e-06
7258,1e-06
7259,1e-06
7260,0.49
7261,1e-06
7262,1e-06
7263,1e-06
7264,1e-06
7265,1e-06
7266,1e-06
7267,1e-06
7268,1e-06
7269,1e-06
7270,1e-06
7271,1e-06
7272,1e-06
7273,1e-06
7274,1e-06
7275,1e-06
7276,1e-06
7277,1e-06
7278,1e-06
7279,1e-06
7280,1e-06
7281,1e-06
7282,1e-06
7283,1e-06
7284,1e-06
7285,1e-06
7286,1e-06
7287,1e-06
7288,1e-06
7289,1e-06
7290,1e-06
7291,1e-06
7292,1e-06
7293,1e-06
7294,1e-06
7295,1e-06
7296,1e-06
7297,1e-06
7298,1e-06
7299,1e-06
7300,1e-06
7301,1e-06
7302,1e-06
7303,1e-06
7304,1e-06
7305,1e-06
7306,1e-06
7307,1e-06
7308,0.5
7309,1e-06
7310,1e-06
7311,1e-06
7312,1e-06
7313,1e-06
7314,0.55
7315,1e-06
7316,1e-06
7317,1e-06
7318,1e-06
7319,1e-06
7320,1e-06
7321,1e-06
7322,1e-06
7323,1e-06
7324,1e-06
7325,1e-06
7326,1e-06
7327,1e-06
7328,1e-06
7329,1e-06
7330,1e-06
7331,1e-06
7332,1e-06
7333,1e-06
7334,1e-06
7335,1e-06
7336,1e-06
7337,1e-06
7338,1e-06
7339,0.57
7340,1e-06
7341,0.54
7342,0.54
7343,1e-06
7344,1e-06
7345,0.49
7346,0.5
7347,1e-06
7348,0.55
7349,0.53
7350,1e-06
7351,1e-06
7352,1e-06
7353,1e-06
7354,0.53
7355,1e-06
7356,1e-06
7357,1e-06
7358,0.49
7359,1e-06
7360,1e-06
7361,1e-06
7362,1e-06
7363,1e-06
7364,1e-06
7365,1e-06
7366,1e-06
7367,0.49
7368,1e-06
7369,1e-06
7370,1e-06
7371,1e-06
7372,1e-06
7373,1e-06
7374,1e-06
7375,1e-06
7376,1e-06
7377,1e-06
7378,1e-06
7379,1e-06
7380,1e-06
7381,1e-06
7382,0.49
7383,1e-06
7384,1e-06
7385,1e-06
7386,1e-06
7387,1e-06
7388,1e-06
7389,1e-06
7390,1e-06
7391,1e-06
7392,1e-06
7393,1e-06
7394,1e-06
7395,1e-06
7396,1e-06
7397,1e-06
7398,1e-06
7399,1e-06
7400,1e-06
7401,1e-06
7402,1e-06
7403,1e-06
7404,1e-06
7405,1e-06
7406,1e-06
7407,1e-06
7408,1e-06
7409,1e-06
7410,1e-06
7411,1e-06
7412,1e-06
7413,1e-06
7414,1e-06
7415,1e-06
7416,1e-06
7417,1e-06
7418,1e-06
7419,1e-06
7420,1e-06
7421,1e-06
7422,1e-06
7423,0.48
7424,1e-06
7425,1e-06
7426,1e-06
7427,1e-06
7428,1e-06
7429,1e-06
7430,1e-06
7431,1e-06
7432,1e-06
7433,0.51
7434,1e-06
7435,1e-06
7436,1e-06
7437,1e-06
7438,1e-06
7439,1e-06
7440,1e-06
7441,1e-06
7442,1e-06
7443,1e-06
7444,1e-06
7445,1e-06
7446,1e-06
7447,1e-06
7448,1e-06
7449,1e-06
7450,1e-06
7451,1e-06
7452,1e-06
7453,1e-06
7454,1e-06
7455,1e-06
7456,1e-06
7457,1e-06
7458,1e-06
7459,1e-06
7460,1e-06
7461,1e-06
7462,1e-06
7463,1e-06
7464,0.51
7465,1e-06
7466,1e-06
7467,1e-06
7468,1e-06
7469,1e-06
7470,1e-06
7471,1e-06
7472,1e-06
7473,1e-06
7474,1e-06
7475,1e-06
7476,1e-06
7477,1e-06
7478,1e-06
7479,1e-06
7480,1e-06
7481,0.53
7482,1e-06
7483,1e-06
7484,1e-06
7485,1e-06
7486,1e-06
7487,1e-06
7488,0.54
7489,1e-06
7490,1e-06
7491,1e-06
7492,1e-06
7493,1e-06
7494,1e-06
7495,1e-06
7496,1e-06
7497,1e-06
7498,1e-06
7499,1e-06
7500,1e-06
7501,1e-06
7502,1e-06
7503,1e-06
7504,1e-06
7505,0.49
7506,1e-06
7507,1e-06
7508,1e-06
7509,1e-06
7510,1e-06
7511,0.48
7512,1e-06
7513,1e-06
7514,1e-06
7515,1e-06
7516,1e-06
7517,0.51
7518,1e-06
7519,1e-06
7520,0.53
7521,1e-06
7522,1e-06
7523,1e-06
7524,1e-06
7525,1e-06
7526,1e-06
7527,1e-06
7528,1e-06
7529,1e-06
7530,1e-06
7531,1e-06
7532,1e-06
7533,1e-06
7534,1e-06
7535,1e-06
7536,1e-06
7537,1e-06
7538,1e-06
7539,1e-06
7540,1e-06
7541,1e-06
7542,1e-06
7543,1e-06
7544,1e-06
7545,1e-06
7546,1e-06
7547,1e-06
7548,1e-06
7549,1e-06
7550,1e-06
7551,1e-06
7552,1e-06
7553,1e-06
7554,1e-06
7555,1e-06
7556,1e-06
7557,1e-06
7558,1e-06
7559,1e-06
7560,1e-06
7561,1e-06
7562,1e-06
7563,1e-06
7564,1e-06
7565,1e-06
7566,1e-06
7567,1e-06
7568,1e-06
7569,1e-06
7570,1e-06
7571,1e-06
7572,1e-06
7573,1e-06
7574,1e-06
7575,1e-06
7576,1e-06
7577,1e-06
7578,1e-06
7579,1e-06
7580,1e-06
7581,1e-06
7582,1e-06
7583,1e-06
7584,1e-06
7585,1e-06
7586,1e-06
7587,1e-06
7588,1e-06
7589,1e-06
7590,1e-06
7591,1e-06
7592,1e-06
7593,1e-06
7594,1e-06
7595,1e-06
7596,1e-06
7597,1e-06
7598,1e-06
7599,1e-06
7600,1e-06
7601,1e-06
7602,1e-06
7603,1e-06
7604,1e-06
7605,1e-06
7606,1e-06
7607,1e-06
7608,1e-06
7609,1e-06
7610,1e-06
7611,1e-06
7612,1e-06
7613,1e-06
7614,1e-06
7615,1e-06
7616,1e-06
7617,1e-06
7618,1e-06
7619,1e-06
7620,1e-06
7621,1e-06
7622,1e-06
7623,1e-06
7624,1e-06
7625,1e-06
7626,1e-06
7627,1e-06
7628,1e-06
7629,1e-06
7630,1e-06
7631,1e-06
7632,1e-06
7633,1e-06
7634,1e-06
7635,1e-06
7636,1e-06
7637,1e-06
7638,1e-06
7639,1e-06
7640,1e-06
7641,1e-06
7642,1e-06
7643,1e-06
7644,1e-06
7645,1e-06
7646,1e-06
7647,1e-06
7648,1e-06
7649,1e-06
7650,1e-06
7651,1e-06
7652,1e-06
7653,1e-06
7654,1e-06
7655,1e-06
7656,1e-06
7657,1e-06
7658,1e-06
7659,1e-06
7660,1e-06
7661,1e-06
7662,1e-06
7663,1e-06
7664,0.51
7665,1e-06
7666,1e-06
7667,1e-06
7668,1e-06
7669,1e-06
7670,1e-06
7671,1e-06
7672,1e-06
7673,1e-06
7674,1e-06
7675,1e-06
7676,1e-06
7677,1e-06
7678,1e-06
7679,1e-06
7680,1e-06
7681,1e-06
7682,1e-06
7683,1e-06
7684,1e-06
7685,1e-06
7686,1e-06
7687,1e-06
7688,1e-06
7689,1e-06
7690,1e-06
7691,1e-06
7692,1e-06
7693,1e-06
7694,1e-06
7695,1e-06
7696,1e-06
7697,1e-06
7698,1e-06
7699,1e-06
7700,1e-06
7701,1e-06
7702,1e-06
7703,1e-06
7704,1e-06
7705,1e-06
7706,1e-06
7707,1e-06
7708,1e-06
7709,1e-06
7710,1e-06
7711,1e-06
7712,1e-06
7713,1e-06
7714,1e-06
7715,1e-06
7716,1e-06
7717,1e-06
7718,1e-06
7719,1e-06
7720,1e-06
7721,1e-06
7722,1e-06
7723,1e-06
7724,1e-06
7725,1e-06
7726,1e-06
7727,1e-06
7728,1e-06
7729,1e-06
7730,1e-06
7731,1e-06
7732,1e-06
7733,1e-06
7734,1e-06
7735,1e-06
7736,1e-06
7737,1e-06
7738,1e-06
7739,1e-06
7740,1e-06
7741,1e-06
7742,1e-06
7743,1e-06
7744,1e-06
7745,1e-06
7746,1e-06
7747,1e-06
7748,1e-06
7749,1e-06
7750,1e-06
7751,1e-06
7752,1e-06
7753,1e-06
7754,1e-06
7755,1e-06
7756,1e-06
7757,1e-06
7758,1e-06
7759,1e-06
7760,1e-06
7761,1e-06
7762,1e-06
7763,1e-06
7764,1e-06
7765,1e-06
7766,1e-06
7767,1e-06
7768,1e-06
7769,1e-06
7770,1e-06
7771,0.49
7772,1e-06
7773,1e-06
7774,1e-06
7775,1e-06
7776,1e-06
7777,1e-06
7778,1e-06
7779,1e-06
7780,1e-06
7781,1e-06
7782,1e-06
7783,1e-06
7784,1e-06
7785,1e-06
7786,1e-06
7787,1e-06
7788,1e-06
7789,1e-06
7790,1e-06
7791,1e-06
7792,1e-06
7793,1e-06
7794,1e-06
7795,1e-06
7796,1e-06
7797,1e-06
7798,1e-06
7799,1e-06
7800,1e-06
7801,1e-06
7802,1e-06
7803,1e-06
7804,1e-06
7805,1e-06
7806,1e-06
7807,1e-06
7808,1e-06
7809,1e-06
7810,1e-06
7811,1e-06
7812,1e-06
7813,1e-06
7814,1e-06
7815,1e-06
7816,1e-06
7817,1e-06
7818,1e-06
7819,1e-06
7820,1e-06
7821,1e-06
7822,1e-06
7823,1e-06
7824,1e-06
7825,1e-06
7826,1e-06
7827,1e-06
7828,1e-06
7829,1e-06
7830,1e-06
7831,1e-06
7832,1e-06
7833,1e-06
7834,1e-06
7835,1e-06
7836,1e-06
7837,1e-06
7838,1e-06
7839,1e-06
7840,1e-06
7841,1e-06
7842,1e-06
7843,1e-06
7844,1e-06
7845,1e-06
7846,1e-06
7847,1e-06
7848,1e-06
7849,1e-06
7850,1e-06
7851,1e-06
7852,1e-06
7853,1e-06
7854,1e-06
7855,1e-06
7856,1e-06
7857,1e-06
7858,1e-06
7859,1e-06
7860,1e-06
7861,1e-06
7862,1e-06
7863,1e-06
7864,1e-06
7865,1e-06
7866,1e-06
7867,1e-06
7868,1e-06
7869,1e-06
7870,1e-06
7871,1e-06
7872,1e-06
7873,1e-06
7874,1e-06
7875,1e-06
7876,1e-06
7877,1e-06
7878,1e-06
7879,1e-06
7880,1e-06
7881,1e-06
7882,1e-06
7883,1e-06
7884,0.57
7885,1e-06
7886,0.5
7887,1e-06
7888,1e-06
7889,1e-06
7890,1e-06
7891,1e-06
7892,1e-06
7893,1e-06
7894,1e-06
7895,1e-06
7896,1e-06
7897,1e-06
7898,1e-06
7899,1e-06
7900,1e-06
7901,1e-06
7902,1e-06
7903,1e-06
7904,1e-06
7905,1e-06
7906,1e-06
7907,1e-06
7908,1e-06
7909,1e-06
7910,1e-06
7911,1e-06
7912,1e-06
7913,1e-06
7914,1e-06
7915,1e-06
7916,1e-06
7917,1e-06
7918,1e-06
7919,1e-06
7920,1e-06
7921,1e-06
7922,1e-06
7923,1e-06
7924,1e-06
7925,1e-06
7926,1e-06
7927,1e-06
7928,1e-06
7929,1e-06
7930,1e-06
7931,1e-06
7932,1e-06
7933,1e-06
7934,1e-06
7935,1e-06
7936,1e-06
7937,1e-06
7938,1e-06
7939,1e-06
7940,1e-06
7941,1e-06
7942,1e-06
7943,1e-06
7944,1e-06
7945,1e-06
7946,1e-06
7947,1e-06
7948,1e-06
7949,1e-06
7950,1e-06
7951,1e-06
7952,1e-06
7953,1e-06
7954,1e-06
7955,1e-06
7956,1e-06
7957,1e-06
7958,1e-06
7959,1e-06
7960,1e-06
7961,1e-06
7962,1e-06
7963,1e-06
7964,1e-06
7965,1e-06
7966,1e-06
7967,1e-06
7968,1e-06
7969,1e-06
7970,1e-06
7971,1e-06
7972,1e-06
7973,1e-06
7974,1e-06
7975,1e-06
7976,1e-06
7977,1e-06
7978,1e-06
7979,1e-06
7980,1e-06
7981,1e-06
7982,1e-06
7983,1e-06
7984,1e-06
7985,1e-06
7986,1e-06
7987,1e-06
7988,1e-06
7989,1e-06
7990,1e-06
7991,1e-06
7992,1e-06
7993,1e-06
7994,1e-06
7995,1e-06
7996,1e-06
7997,1e-06
7998,1e-06
7999,1e-06
8000,1e-06
8001,1e-06
8002,1e-06
8003,1e-06
8004,1e-06
8005,1e-06
8006,1e-06
8007,1e-06
8008,1e-06
8009,1e-06
8010,1e-06
8011,1e-06
8012,1e-06
8013,1e-06
8014,1e-06
8015,1e-06
8016,1e-06
8017,1e-06
8018,1e-06
8019,1e-06
8020,1e-06
8021,1e-06
8022,1e-06
8023,1e-06
8024,1e-06
8025,1e-06
8026,1e-06
8027,1e-06
8028,1e-06
8029,1e-06
8030,1e-06
8031,1e-06
8032,1e-06
8033,1e-06
8034,1e-06
8035,1e-06
8036,1e-06
8037,1e-06
8038,1e-06
8039,1e-06
8040,1e-06
8041,1e-06
8042,1e-06
8043,1e-06
8044,1e-06
8045,1e-06
8046,1e-06
8047,1e-06
8048,1e-06
8049,1e-06
8050,1e-06
8051,1e-06
8052,1e-06
8053,1e-06
8054,1e-06
8055,1e-06
8056,1e-06
8057,1e-06
8058,1e-06
8059,1e-06
8060,1e-06
8061,1e-06
8062,1e-06
8063,1e-06
8064,1e-06
8065,1e-06
8066,1e-06
8067,1e-06
8068,1e-06
8069,1e-06
8070,1e-06
8071,1e-06
8072,1e-06
8073,1e-06
8074,1e-06
8075,1e-06
8076,1e-06
8077,1e-06
8078,1e-06
8079,1e-06
8080,1e-06
8081,1e-06
8082,1e-06
8083,0.49
8084,1e-06
8085,1e-06
8086,1e-06
8087,1e-06
8088,1e-06
8089,1e-06
8090,1e-06
8091,1e-06
8092,1e-06
8093,1e-06
8094,1e-06
8095,1e-06
8096,1e-06
8097,1e-06
8098,1e-06
8099,1e-06
8100,1e-06
8101,1e-06
8102,1e-06
8103,1e-06
8104,1e-06
8105,1e-06
8106,1e-06
8107,1e-06
8108,1e-06
8109,1e-06
8110,1e-06
8111,1e-06
8112,1e-06
8113,1e-06
8114,1e-06
8115,0.49
8116,1e-06
8117,1e-06
8118,1e-06
8119,1e-06
8120,1e-06
8121,1e-06
8122,1e-06
8123,1e-06
8124,1e-06
8125,0.49
8126,0.5
8127,1e-06
8128,1e-06
8129,1e-06
8130,1e-06
8131,1e-06
8132,1e-06
8133,1e-06
8134,1e-06
8135,1e-06
8136,1e-06
8137,1e-06
8138,0.5
8139,1e-06
8140,1e-06
8141,1e-06
8142,1e-06
8143,1e-06
8144,1e-06
8145,1e-06
8146,0.49
8147,1e-06
8148,0.52
8149,1e-06
8150,1e-06
8151,1e-06
8152,0.49
8153,1e-06
8154,1e-06
8155,1e-06
8156,1e-06
8157,1e-06
8158,1e-06
8159,0.56
8160,0.49
8161,1e-06
8162,1e-06
8163,1e-06
8164,1e-06
8165,1e-06
8166,1e-06
8167,1e-06
8168,1e-06
8169,1e-06
8170,1e-06
8171,1e-06
8172,0.51
8173,1e-06
8174,1e-06
8175,1e-06
8176,1e-06
8177,1e-06
8178,1e-06
8179,1e-06
8180,0.48
8181,1e-06
8182,1e-06
8183,1e-06
8184,1e-06
8185,1e-06
8186,1e-06
8187,0.49
8188,1e-06
8189,1e-06
8190,1e-06
8191,1e-06
8192,1e-06
8193,1e-06
8194,1e-06
8195,1e-06
8196,1e-06
8197,1e-06
8198,1e-06
8199,1e-06
8200,1e-06
8201,1e-06
8202,1e-06
8203,1e-06
8204,1e-06
8205,1e-06
8206,1e-06
8207,1e-06
8208,1e-06
8209,1e-06
8210,1e-06
8211,1e-06
8212,1e-06
8213,1e-06
8214,1e-06
8215,1e-06
8216,1e-06
8217,1e-06
8218,1e-06
8219,1e-06
8220,1e-06
8221,0.53
8222,1e-06
8223,1e-06
8224,1e-06
8225,1e-06
8226,1e-06
8227,1e-06
8228,1e-06
8229,1e-06
8230,1e-06
8231,1e-06
8232,1e-06
8233,1e-06
8234,1e-06
8235,1e-06
8236,1e-06
8237,0.53
8238,1e-06
8239,1e-06
8240,1e-06
8241,1e-06
8242,1e-06
8243,1e-06
8244,1e-06
8245,1e-06
8246,1e-06
8247,1e-06
8248,1e-06
8249,1e-06
8250,1e-06
8251,1e-06
8252,1e-06
8253,1e-06
8254,1e-06
8255,1e-06
8256,1e-06
8257,1e-06
8258,1e-06
8259,1e-06
8260,1e-06
8261,1e-06
8262,1e-06
8263,1e-06
8264,0.56
8265,1e-06
8266,0.52
8267,1e-06
8268,1e-06
8269,1e-06
8270,0.55
8271,1e-06
8272,1e-06
8273,1e-06
8274,1e-06
8275,0.5
8276,1e-06
8277,1e-06
8278,1e-06
8279,0.52
8280,1e-06
8281,1e-06
8282,1e-06
8283,1e-06
8284,1e-06
8285,1e-06
8286,1e-06
8287,1e-06
8288,0.57
8289,1e-06
8290,1e-06
8291,1e-06
8292,1e-06
8293,1e-06
8294,1e-06
8295,1e-06
8296,1e-06
8297,1e-06
8298,1e-06
8299,1e-06
8300,1e-06
8301,1e-06
8302,0.52
8303,1e-06
8304,1e-06
8305,0.49
8306,1e-06
8307,1e-06
8308,1e-06
8309,1e-06
8310,1e-06
8311,1e-06
8312,1e-06
8313,1e-06
8314,1e-06
8315,1e-06
8316,1e-06
8317,1e-06
8318,1e-06
8319,1e-06
8320,1e-06
8321,1e-06
8322,1e-06
8323,1e-06
8324,1e-06
8325,1e-06
8326,1e-06
8327,1e-06
8328,1e-06
8329,1e-06
8330,1e-06
8331,0.54
8332,1e-06
8333,1e-06
8334,1e-06
8335,1e-06
8336,1e-06
8337,1e-06
8338,1e-06
8339,0.48
8340,1e-06
8341,1e-06
8342,0.49
8343,1e-06
8344,1e-06
8345,1e-06
8346,1e-06
8347,1e-06
8348,1e-06
8349,1e-06
8350,1e-06
8351,1e-06
8352,1e-06
8353,0.53
8354,1e-06
8355,1e-06
8356,1e-06
8357,1e-06
8358,1e-06
8359,1e-06
8360,0.48
8361,0.49
8362,1e-06
8363,1e-06
8364,1e-06
8365,1e-06
8366,1e-06
8367,1e-06
8368,1e-06
8369,1e-06
8370,1e-06
8371,1e-06
8372,1e-06
8373,1e-06
8374,1e-06
8375,1e-06
8376,1e-06
8377,1e-06
8378,1e-06
8379,1e-06
8380,1e-06
8381,1e-06
8382,1e-06
8383,1e-06
8384,0.52
8385,1e-06
8386,1e-06
8387,1e-06
8388,1e-06
8389,0.54
8390,1e-06
8391,1e-06
8392,1e-06
8393,1e-06
8394,1e-06
8395,1e-06
8396,1e-06
8397,1e-06
8398,1e-06
8399,1e-06
8400,1e-06
8401,1e-06
8402,0.52
8403,1e-06
8404,1e-06
8405,0.49
8406,1e-06
8407,0.5
8408,1e-06
8409,1e-06
8410,1e-06
8411,1e-06
8412,1e-06
8413,1e-06
8414,1e-06
8415,1e-06
8416,1e-06
8417,0.49
8418,1e-06
8419,1e-06
8420,1e-06
8421,1e-06
8422,1e-06
8423,1e-06
8424,1e-06
8425,1e-06
8426,0.51
8427,1e-06
8428,1e-06
8429,1e-06
8430,1e-06
8431,1e-06
8432,1e-06
8433,1e-06
8434,1e-06
8435,1e-06
8436,1e-06
8437,1e-06
8438,1e-06
8439,1e-06
8440,1e-06
8441,1e-06
8442,1e-06
8443,1e-06
8444,1e-06
8445,1e-06
8446,1e-06
8447,1e-06
8448,1e-06
8449,1e-06
8450,1e-06
8451,0.53
8452,1e-06
8453,0.48
8454,1e-06
8455,1e-06
8456,0.52
8457,1e-06
8458,1e-06
8459,0.49
8460,0.48
8461,1e-06
8462,1e-06
8463,1e-06
8464,1e-06
8465,1e-06
8466,1e-06
8467,1e-06
8468,1e-06
8469,1e-06
8470,1e-06
8471,1e-06
8472,1e-06
8473,1e-06
8474,1e-06
8475,1e-06
8476,1e-06
8477,1e-06
8478,1e-06
8479,1e-06
8480,1e-06
8481,1e-06
8482,1e-06
8483,1e-06
8484,1e-06
8485,1e-06
8486,1e-06
8487,1e-06
8488,1e-06
8489,1e-06
8490,1e-06
8491,1e-06
8492,1e-06
8493,1e-06
8494,1e-06
8495,1e-06
8496,1e-06
8497,1e-06
8498,1e-06
8499,1e-06
8500,1e-06
8501,1e-06
8502,1e-06
8503,1e-06
8504,1e-06
8505,1e-06
8506,1e-06
8507,1e-06
8508,1e-06
8509,1e-06
8510,1e-06
8511,1e-06
8512,1e-06
8513,1e-06
8514,1e-06
8515,1e-06
8516,1e-06
8517,1e-06
8518,1e-06
8519,1e-06
8520,1e-06
8521,1e-06
8522,1e-06
8523,1e-06
8524,1e-06
8525,1e-06
8526,1e-06
8527,1e-06
8528,1e-06
8529,1e-06
8530,1e-06
8531,1e-06
8532,1e-06
8533,1e-06
8534,1e-06
8535,1e-06
8536,1e-06
8537,1e-06
8538,1e-06
8539,1e-06
8540,1e-06
8541,1e-06
8542,1e-06
8543,1e-06
8544,1e-06
8545,1e-06
8546,1e-06
8547,1e-06
8548,1e-06
8549,1e-06
8550,1e-06
8551,1e-06
8552,1e-06
8553,1e-06
8554,1e-06
8555,1e-06
8556,1e-06
8557,1e-06
8558,1e-06
8559,1e-06
